Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Kyle Love,NT,29.319,2016-10-02,NFL,CAR,@,ATL,L 33-48,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Kyle Love,NT,29.327,2016-10-10,NFL,CAR,,TAM,L 14-17,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0
Kyle Love,NT,29.333,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Love,NT,29.347,2016-10-30,NFL,CAR,,ARI,W 30-20,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Love,NT,29.354,2016-11-06,NFL,CAR,@,LAR,W 13-10,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Love,NT,29.365,2016-11-17,NFL,CAR,,NOR,W 23-20,10,11,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Love,NT,30.009,2016-11-27,NFL,CAR,@,OAK,L 32-35,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Love,DT,30.016,2016-12-04,NFL,CAR,@,SEA,L 7-40,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Love,LDE,30.031,2016-12-19,NFL,CAR,@,WAS,W 26-15,14,15,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Kyle Love,DT,30.044,2017-01-01,NFL,CAR,@,TAM,L 16-17,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Lowery,FS,30.232,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Lowery,FS,30.239,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,1,8,0,0,0,0,0,1,0,0,0,0,0,0
Dwight Lowery,FS,30.246,2016-09-25,NFL,SDG,@,IND,L 22-26,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Lowery,FS,30.253,2016-10-02,NFL,SDG,,NOR,L 34-35,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Dwight Lowery,SS,30.260,2016-10-09,NFL,SDG,@,OAK,L 31-34,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwight Lowery,FS,30.264,2016-10-13,NFL,SDG,,DEN,W 21-13,6,6,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Lowery,FS,30.274,2016-10-23,NFL,SDG,@,ATL,W 33-30,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0
Dwight Lowery,FS,30.281,2016-10-30,NFL,SDG,@,DEN,L 19-27,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Lowery,FS,30.295,2016-11-13,NFL,SDG,,MIA,L 24-31,10,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Lowery,FS,30.309,2016-11-27,NFL,SDG,@,HOU,W 21-13,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,2,4,0,0,1,25,0,2,0,0,1,0,0,0
Dwight Lowery,FS,30.316,2016-12-04,NFL,SDG,,TAM,L 21-28,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dwight Lowery,FS,30.323,2016-12-11,NFL,SDG,@,CAR,L 16-28,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0
Dwight Lowery,FS,30.330,2016-12-18,NFL,SDG,,OAK,L 16-19,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Lowery,FS,30.336,2016-12-24,NFL,SDG,@,CLE,L 17-20,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Lowery,FS,30.344,2017-01-01,NFL,SDG,,KAN,L 27-37,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.094,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.101,2016-09-18,NFL,GNB,@,MIN,L 14-17,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.108,2016-09-25,NFL,GNB,,DET,W 34-27,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.122,2016-10-09,NFL,GNB,,NYG,W 23-16,4,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.129,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.133,2016-10-20,NFL,GNB,,CHI,W 26-10,6,7,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.143,2016-10-30,NFL,GNB,@,ATL,L 32-33,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.150,2016-11-06,NFL,GNB,,IND,L 26-31,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.157,2016-11-13,NFL,GNB,@,TEN,L 25-47,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.164,2016-11-20,NFL,GNB,@,WAS,L 24-42,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dean Lowry,DE,22.178,2016-12-04,NFL,GNB,,HOU,W 21-13,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Dean Lowry,DE,22.185,2016-12-11,NFL,GNB,,SEA,W 38-10,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.192,2016-12-18,NFL,GNB,@,CHI,W 30-27,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.198,2016-12-24,NFL,GNB,,MIN,W 38-25,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Dean Lowry,DE,22.206,2017-01-01,NFL,GNB,@,DET,W 31-24,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Cornelius Lucas,T,25.090,2016-10-16,NFL,DET,,LAR,W 31-28,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cornelius Lucas,T,25.097,2016-10-23,NFL,DET,,WAS,W 20-17,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cornelius Lucas,T,25.104,2016-10-30,NFL,DET,@,HOU,L 13-20,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cornelius Lucas,T,25.111,2016-11-06,NFL,DET,@,MIN,W 22-16,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cornelius Lucas,T,25.167,2017-01-01,NFL,DET,,GNB,L 24-31,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Lucas,CB,23.040,2016-09-11,NFL,MIA,@,SEA,L 10-12,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Lucas,CB,23.058,2016-09-29,NFL,MIA,@,CIN,L 7-22,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Lucas,CB,23.068,2016-10-09,NFL,MIA,,TEN,L 17-30,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Lucas,CB,23.075,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Lucas,CB,23.082,2016-10-23,NFL,MIA,,BUF,W 28-25,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Lucas,CB,23.110,2016-11-20,NFL,MIA,@,LAR,W 14-10,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Lucas,CB,23.131,2016-12-11,NFL,MIA,,ARI,W 26-23,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Lucas,CB,23.152,2017-01-01,NFL,MIA,,NWE,L 14-35,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew Luck ,QB,26.365,2016-09-11,NFL,IND,,DET,L 35-39,1,1,Sun,31,47,65.96,385,4,0,119.5,2,17,8.19,9.89,3,21,7.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Andrew Luck ,QB,27.006,2016-09-18,NFL,IND,@,DEN,L 20-34,2,2,Sun,21,40,52.50,197,1,1,64.3,5,27,4.93,4.30,3,22,7.33,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Luck ,QB,27.013,2016-09-25,NFL,IND,,SDG,W 26-22,3,3,Sun,24,37,64.86,331,1,1,91.2,2,14,8.95,8.27,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0
Andrew Luck ,QB,27.020,2016-10-02,NFL,IND,@,JAX,L 27-30,4,4,Sun,27,42,64.29,234,2,1,84.8,6,44,5.57,5.45,4,23,5.75,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,-1,0
Andrew Luck ,QB,27.027,2016-10-09,NFL,IND,,CHI,W 29-23,5,5,Sun,28,39,71.79,322,2,0,113.4,5,24,8.26,9.28,5,13,2.60,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,1,0,0,0,-4,0
Andrew Luck ,QB,27.041,2016-10-23,NFL,IND,@,TEN,W 34-26,7,7,Sun,27,39,69.23,353,3,0,123.1,2,12,9.05,10.59,5,17,3.40,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Andrew Luck ,QB,27.048,2016-10-30,NFL,IND,,KAN,L 14-30,8,8,Sun,19,35,54.29,210,2,1,79.5,6,38,6.00,5.86,9,60,6.67,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,1,1,0,0,-3,0
Andrew Luck ,QB,27.055,2016-11-06,NFL,IND,@,GNB,W 31-26,9,9,Sun,23,36,63.89,281,1,2,74.0,2,11,7.81,5.86,7,15,2.14,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Andrew Luck ,QB,27.069,2016-11-20,NFL,IND,,TEN,W 24-17,10,11,Sun,15,28,53.57,262,2,1,94.6,2,11,9.36,9.18,8,22,2.75,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Andrew Luck ,QB,27.084,2016-12-05,NFL,IND,@,NYJ,W 41-10,12,13,Mon,22,28,78.57,278,4,0,147.6,1,7,9.93,12.79,3,26,8.67,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Andrew Luck ,QB,27.090,2016-12-11,NFL,IND,,HOU,L 17-22,13,14,Sun,24,45,53.33,276,2,2,68.4,1,11,6.13,5.02,2,32,16.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,1,1,0,0,0,0
Andrew Luck ,QB,27.097,2016-12-18,NFL,IND,@,MIN,W 34-6,14,15,Sun,21,28,75.00,250,2,0,125.6,0,0,8.93,10.36,1,8,8.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Andrew Luck ,QB,27.111,2017-01-01,NFL,IND,,JAX,W 24-20,16,17,Sun,24,40,60.00,321,2,1,91.8,4,31,8.03,7.90,3,17,5.67,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,1,1,0,0,-3,0
Wil Lutz,K,22.066,2016-09-11,NFL,NOR,,OAK,L 34-35,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,4,4,100.0,2,4,50.0,,,0,10,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.073,2016-09-18,NFL,NOR,@,NYG,L 13-16,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,1,1,100.0,2,3,66.7,,,0,7,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.081,2016-09-26,NFL,NOR,,ATL,L 32-45,3,3,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,1,1,100.0,,,0,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.087,2016-10-02,NFL,NOR,@,SDG,W 35-34,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,5,5,100.0,,,,,,0,5,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.101,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,5,5,100.0,2,3,66.7,,,0,11,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.108,2016-10-23,NFL,NOR,@,KAN,L 21-27,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,,,,,,0,3,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.115,2016-10-30,NFL,NOR,,SEA,W 25-20,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,1,1,100.0,4,4,100.0,,,0,13,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.122,2016-11-06,NFL,NOR,@,SFO,W 41-23,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,5,5,100.0,2,3,66.7,,,0,11,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.129,2016-11-13,NFL,NOR,,DEN,L 23-25,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,3,66.7,1,1,100.0,,,0,5,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wil Lutz,K,22.133,2016-11-17,NFL,NOR,@,CAR,L 20-23,10,11,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,2,100.0,2,3,66.7,,,0,8,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.143,2016-11-27,NFL,NOR,,LAR,W 49-21,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,7,7,100.0,,,,,,0,7,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.150,2016-12-04,NFL,NOR,,DET,L 13-28,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,1,1,100.0,2,2,100.0,,,0,7,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.157,2016-12-11,NFL,NOR,@,TAM,L 11-16,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,3,3,100.0,,,0,9,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.164,2016-12-18,NFL,NOR,@,ARI,W 48-41,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,6,6,100.0,2,2,100.0,,,0,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.170,2016-12-24,NFL,NOR,,TAM,W 31-24,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,2,100.0,3,3,100.0,,,0,11,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Wil Lutz,K,22.178,2017-01-01,NFL,NOR,@,ATL,L 32-38,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,2,100.0,2,2,100.0,,,0,8,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Aaron Lynch ,OLB,23.241,2016-10-06,NFL,SFO,,ARI,L 21-33,5,5,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
Aaron Lynch ,ROLB,23.251,2016-10-16,NFL,SFO,@,BUF,L 16-45,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Aaron Lynch ,ROLB,23.258,2016-10-23,NFL,SFO,,TAM,L 17-34,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0
Aaron Lynch ,LB,23.307,2016-12-11,NFL,SFO,,NYJ,L 17-23,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
