Player,Pos,Team,Games,Snaps,Snap %,Season,Week
Brandon Dunn,DT,HOU,1,38,0.55,2020,13
Jayrone Elliott,LB,PIT,1,1,0.01,2020,13
Mike Pennel,DT,KAN,1,25,0.38,2020,13
Daniel Sorensen,S,KAN,1,66,1.0,2020,13
Todd Davis,LB,MIN,1,71,1.0,2020,13
Adrian Phillips,S,NWE,1,56,0.78,2020,13
Leonard Williams,DE,NYG,1,50,0.69,2020,13
Randy Gregory,DE,DAL,1,13,0.24,2020,13
Marcus Peters,CB,BAL,1,79,1.0,2020,13
Arik Armstead,DE,SFO,1,49,0.67,2020,13
P.J. Williams,CB,NOR,1,63,0.94,2020,13
Byron Jones,S,MIA,1,52,1.0,2020,13
Adrian Amos,S,GNB,1,62,1.0,2020,13
Kevin Johnson,CB,CLE,1,72,0.99,2020,13
Dante Fowler,DE,ATL,1,39,0.5,2020,13
Vic Beasley,LB,LV,1,8,0.13,2020,13
Malcom Brown,DT,NOR,1,4,0.06,2020,13
Preston Smith,LB,GNB,1,47,0.76,2020,13
Eric Rowe,CB,MIA,1,41,0.79,2020,13
Ronald Darby,CB,WAS,1,66,0.93,2020,13
Grady Jarrett,DT,ATL,1,62,0.79,2020,13
Henry Anderson,DE,NYJ,1,22,0.28,2020,13
Mario Edwards,DE,CHI,1,20,0.29,2020,13
Markus Golden,LB,ARI,1,63,0.77,2020,13
Kwon Alexander,LB,NOR,1,32,0.48,2020,13
Za'Darius Smith,LB,GNB,1,52,0.84,2020,13
Justin Hamilton,DT,DAL,1,14,0.25,2020,13
Bobby McCain,CB,MIA,1,52,1.0,2020,13
Darryl Roberts,CB,DET,1,59,0.86,2020,13
Anthony Chickillo,LB,DEN,1,3,0.05,2020,13
Christian Covington,DT,CIN,1,40,0.57,2020,13
Angelo Blackson,DT,ARI,1,47,0.57,2020,13
Damien Wilson,LB,KAN,1,46,0.7,2020,13
Jordan Hicks,LB,ARI,1,81,0.99,2020,13
Quandre Diggs,S,SEA,1,56,1.0,2020,13
Dean Marlowe,S,BUF,1,1,0.02,2020,13
David Mayo,LB,NYG,1,6,0.08,2020,13
Tyeler Davison,DT,ATL,1,51,0.65,2020,13
Frank Clark,DE,KAN,1,52,0.79,2020,13
Nick Dzubnar,LB,TEN,1,3,0.04,2020,13
Justin Coleman,CB,DET,1,52,0.75,2020,13
Deshazor Everett,CB,WAS,1,70,0.99,2020,13
Xavier Williams,DT,CIN,1,27,0.39,2020,13
Alex Singleton,LB,PHI,1,61,1.0,2020,13
Neville Hewitt,LB,NYJ,1,78,1.0,2020,13
DeShawn Williams,DT,DEN,1,25,0.39,2020,13
Troy Hill,CB,LAR,1,61,0.95,2020,13
Tyrell Adams,LB,HOU,1,69,1.0,2020,13
Anthony Harris,S,MIN,1,71,1.0,2020,13
Charley Hughlett,LB,CLE,1,1,1.0,2020,13
Joey Bosa,DE,LAC,1,59,0.88,2020,13
Vernon Hargreaves,CB,HOU,1,69,1.0,2020,13
Jalen Ramsey,CB,LAR,1,64,1.0,2020,13
Emmanuel Ogbah,DE,MIA,1,42,0.81,2020,13
DeForest Buckner,DT,IND,1,53,0.83,2020,13
Myles Jack,LB,JAX,1,91,1.0,2020,13
Shaq Lawson,DE,MIA,1,33,0.63,2020,13
Mackensie Alexander,CB,CIN,1,56,0.8,2020,13
A'Shawn Robinson,DT,LAR,1,12,0.19,2020,13
Jaylon Smith,LB,DAL,1,55,1.0,2020,13
Austin Johnson,DT,NYG,1,13,0.18,2020,13
Reggie Ragland,LB,DET,1,24,0.35,2020,13
William Jackson,CB,CIN,1,68,0.97,2020,13
Kendall Fuller,CB,WAS,1,70,0.99,2020,13
Jayron Kearse,S,DET,1,48,0.7,2020,13
Leonard Floyd,LB,LAR,1,56,0.88,2020,13
Kenny Clark,DT,GNB,1,44,0.71,2020,13
Darian Thompson,S,DAL,1,55,1.0,2020,13
Jarran Reed,DT,SEA,1,44,0.79,2020,13
Vonn Bell,S,CIN,1,70,1.0,2020,13
Jordan Jenkins,LB,NYJ,1,67,0.86,2020,13
Keanu Neal,S,ATL,1,70,0.9,2020,13
Antwaun Woods,DT,DAL,1,35,0.64,2020,13
Jalen Mills,S,PHI,1,61,1.0,2020,13
Anthony Zettel,DT,NOR,1,8,0.12,2020,13
Will Redmond,CB,GNB,1,9,0.15,2020,13
Xavien Howard,CB,MIA,1,30,0.58,2020,13
James Bradberry,CB,NYG,1,72,1.0,2020,13
Rashard Robinson,CB,DAL,1,51,0.93,2020,13
Karl Joseph,S,CLE,1,43,0.59,2020,13
Yannick Ngakoue,DE,BAL,1,56,0.71,2020,13
Sheldon Rankins,DT,NOR,1,45,0.67,2020,13
Vernon Butler,DT,BUF,1,31,0.51,2020,13
Deion Jones,LB,ATL,1,78,1.0,2020,13
Nick Vigil,LB,LAC,1,61,0.91,2020,13
Blake Martinez,LB,NYG,1,60,0.83,2020,13
Chris Jones,DT,KAN,1,48,0.73,2020,13
Erik Harris,S,LV,1,62,1.0,2020,13
Javon Hargrave,DT,PHI,1,29,0.48,2020,13
Jihad Ward,DT,BAL,1,38,0.48,2020,13
Adam Gotsis,DE,JAX,1,60,0.66,2020,13
Kevin Byard,S,TEN,1,63,0.86,2020,13
Justin Simmons,S,DEN,1,64,1.0,2020,13
Joe Schobert,LB,JAX,1,90,0.99,2020,13
Eric Murray,CB,HOU,1,69,1.0,2020,13
B.J. Goodson,LB,CLE,1,55,0.75,2020,13
Nick Kwiatkoski,LB,LV,1,50,0.81,2020,13
De'Vondre Campbell,LB,ARI,1,70,0.85,2020,13
David Onyemata,DT,NOR,1,48,0.72,2020,13
Deon Bush,S,CHI,1,3,0.04,2020,13
Dean Lowry,DE,GNB,1,31,0.5,2020,13
Justin Zimmer,DT,BUF,1,16,0.26,2020,13
Jonathan Jones,CB,NWE,1,19,0.26,2020,13
Elandon Roberts,LB,MIA,1,8,0.15,2020,13
Mike Hilton,CB,PIT,1,57,0.79,2020,13
Jarrod Wilson,S,JAX,1,91,1.0,2020,13
LeShaun Sims,CB,CIN,1,68,0.97,2020,13
Romeo Okwara,DE,DET,1,66,0.96,2020,13
DeAndre Houston-Carson,S,CHI,1,13,0.19,2020,13
Ken Crawley,CB,NOR,1,3,0.04,2020,13
Quinton Jefferson,DT,BUF,1,27,0.44,2020,13
Trevon Coley,DT,ARI,1,41,0.5,2020,13
Chris Milton,CB,TEN,1,1,0.01,2020,13
Eddie Yarbrough,DE,MIN,1,23,0.32,2020,13
Sharrod Neasman,S,ATL,1,31,0.4,2020,13
Matthias Farley,S,NYJ,1,34,0.44,2020,13
Cory Littleton,LB,LV,1,34,0.55,2020,13
Morgan Fox,DE,LAR,1,18,0.28,2020,13
Myles Garrett,DE,CLE,1,53,0.73,2020,13
Jonathan Allen,DE,WAS,1,62,0.87,2020,13
Jamal Adams,S,SEA,1,56,1.0,2020,13
Marshon Lattimore,CB,NOR,1,67,1.0,2020,13
Jabrill Peppers,S,NYG,1,72,1.0,2020,13
Derek Barnett,DE,PHI,1,38,0.62,2020,13
Zach Cunningham,LB,HOU,1,58,0.84,2020,13
Marlon Humphrey,CB,BAL,1,78,0.99,2020,13
Haason Reddick,LB,ARI,1,72,0.88,2020,13
Charles Harris,DE,ATL,1,12,0.15,2020,13
Chris Wormley,DT,PIT,1,6,0.08,2020,13
Jarrad Davis,LB,DET,1,17,0.25,2020,13
T.J. Watt,LB,PIT,1,67,0.93,2020,13
Tyus Bowser,LB,BAL,1,55,0.7,2020,13
Kevin King,CB,GNB,1,59,0.95,2020,13
Brandon Wilson,S,CIN,1,1,0.01,2020,13
Ahkello Witherspoon,CB,SFO,1,2,0.03,2020,13
Tre'Davious White,CB,BUF,1,60,0.98,2020,13
Matt Milano,LB,BUF,1,19,0.31,2020,13
Vincent Taylor,DT,CLE,1,13,0.18,2020,13
Marcus Maye,S,NYJ,1,78,1.0,2020,13
Harvey Langi,LB,NYJ,1,78,1.0,2020,13
Derek Rivers,DE,LAR,1,5,0.08,2020,13
Deatrich Wise,DE,NWE,1,28,0.39,2020,13
Carl Lawson,DE,CIN,1,47,0.67,2020,13
Jordan Willis,LB,SFO,1,19,0.26,2020,13
Jordan Evans,LB,CIN,1,7,0.1,2020,13
Larry Ogunjobi,DT,CLE,1,44,0.6,2020,13
Chuck Clark,S,BAL,1,79,1.0,2020,13
Cameron Sutton,CB,PIT,1,72,1.0,2020,13
Anthony Walker,LB,IND,1,64,1.0,2020,13
Grover Stewart,DT,IND,1,36,0.56,2020,13
Tarell Basham,DE,NYJ,1,49,0.63,2020,13
Dawuane Smoot,DE,JAX,1,59,0.65,2020,13
Carlos Watkins,DT,HOU,1,42,0.61,2020,13
DeMarcus Walker,DE,DEN,1,29,0.45,2020,13
Isaac Rochell,DE,LAC,1,23,0.34,2020,13
Desmond King,CB,TEN,1,39,0.53,2020,13
Rayshawn Jenkins,S,LAC,1,63,0.94,2020,13
Tanoh Kpassagnon,DE,KAN,1,27,0.41,2020,13
Jourdan Lewis,CB,DAL,1,41,0.75,2020,13
Chidobe Awuzie,CB,DAL,1,55,1.0,2020,13
Xavier Woods,S,DAL,1,55,1.0,2020,13
Dalvin Tomlinson,DT,NYG,1,30,0.42,2020,13
Calvin Munson,LB,MIA,1,9,0.17,2020,13
Fabian Moreau,CB,WAS,1,3,0.04,2020,13
Eddie Jackson,S,CHI,1,68,1.0,2020,13
Josh Jones,S,JAX,1,91,1.0,2020,13
Ifeadi Odenigbo,DE,MIN,1,53,0.75,2020,13
Jaleel Johnson,DT,MIN,1,48,0.68,2020,13
Eric Wilson,LB,MIN,1,71,1.0,2020,13
Duke Riley,LB,PHI,1,31,0.51,2020,13
Al-Quadin Muhammad,DE,IND,1,41,0.64,2020,13
Marcus Williams,S,NOR,1,67,1.0,2020,13
Arthur Maulet,CB,NYJ,1,26,0.33,2020,13
Trey Hendrickson,DE,NOR,1,46,0.69,2020,13
Alex Anzalone,LB,NOR,1,9,0.13,2020,13
D.J. Jones,DT,SFO,1,11,0.15,2020,13
Budda Baker,S,ARI,1,79,0.96,2020,13
Samson Ebukam,LB,LAR,1,24,0.38,2020,13
John Johnson,S,LAR,1,64,1.0,2020,13
Shaquill Griffin,CB,SEA,1,56,1.0,2020,13
Adam Butler,DT,NWE,1,35,0.49,2020,13
Kenny Moore,CB,IND,1,64,1.0,2020,13
Eli Ankou,DT,DAL,1,27,0.49,2020,13
Daniel Ross,DE,LV,1,9,0.15,2020,13
Michael Davis,CB,LAC,1,66,0.99,2020,13
Nicholas Morrow,LB,LV,1,62,1.0,2020,13
Breon Borders,CB,TEN,1,67,0.92,2020,13
Joe Jones,LB,DEN,1,1,0.02,2020,13
Jamal Perry,CB,MIA,1,2,0.04,2020,13
Greg Mabin,CB,JAX,1,22,0.24,2020,13
Bradley Chubb,LB,DEN,1,56,0.88,2020,13
Minkah Fitzpatrick,S,PIT,1,72,1.0,2020,13
Arden Key,DE,LV,1,25,0.4,2020,13
Daron Payne,DT,WAS,1,58,0.82,2020,13
Roquan Smith,LB,CHI,1,68,1.0,2020,13
Sam Hubbard,DE,CIN,1,55,0.79,2020,13
Dorance Armstrong,DE,DAL,1,23,0.42,2020,13
Justin Reid,S,HOU,1,69,1.0,2020,13
Rashaan Evans,LB,TEN,1,70,0.96,2020,13
Taven Bryan,DT,JAX,1,16,0.18,2020,13
Harold Landry,LB,TEN,1,70,0.96,2020,13
Isaiah Oliver,CB,ATL,1,49,0.63,2020,13
Jaire Alexander,CB,GNB,1,61,0.98,2020,13
Josey Jewell,LB,DEN,1,58,0.91,2020,13
Tremaine Edmunds,LB,BUF,1,61,1.0,2020,13
Harrison Phillips,DT,BUF,1,18,0.3,2020,13
DeShon Elliott,S,BAL,1,79,1.0,2020,13
Tyquan Lewis,DE,IND,1,28,0.44,2020,13
Tim Settle,DT,WAS,1,25,0.35,2020,13
Leighton Vander Esch,LB,DAL,1,38,0.69,2020,13
Jerome Baker,LB,MIA,1,43,0.83,2020,13
Marcus Allen,S,PIT,1,16,0.22,2020,13
Rasheem Green,DE,SEA,1,32,0.57,2020,13
Derrick Nnadi,DT,KAN,1,35,0.53,2020,13
Hercules Mata'afa,LB,MIN,1,27,0.38,2020,13
Josh Sweat,DE,PHI,1,24,0.39,2020,13
Terrell Edmunds,S,PIT,1,67,0.93,2020,13
D.J. Reed,CB,SEA,1,56,1.0,2020,13
Poona Ford,DT,SEA,1,35,0.63,2020,13
Anthony Averett,CB,BAL,1,55,0.7,2020,13
Darius Leonard,LB,IND,1,64,1.0,2020,13
Duke Dawson,CB,DEN,1,20,0.31,2020,13
B.J. Hill,DT,NYG,1,32,0.44,2020,13
Armani Watts,S,KAN,1,1,0.01,2020,13
Kentavius Street,DE,SFO,1,36,0.49,2020,13
Folorunso Fatukasi,DT,NYJ,1,27,0.35,2020,13
Jason Cabinda,LB,DET,1,6,6.0,2020,13
Taron Johnson,CB,BUF,1,60,0.98,2020,13
J.C. Jackson,CB,NWE,1,49,0.68,2020,13
Davontae Harris,CB,BAL,1,12,0.15,2020,13
Shaun Dion Hamilton,LB,WAS,1,5,0.07,2020,13
Uchenna Nwosu,LB,LAC,1,33,0.49,2020,13
Kenny Young,LB,LAR,1,15,0.23,2020,13
M.J. Stewart,CB,CLE,1,40,0.55,2020,13
Kemoko Turay,LB,IND,1,9,0.14,2020,13
Christian Wilkins,DT,MIA,1,44,0.85,2020,13
Nathan Shepherd,DT,NYJ,1,5,0.06,2020,13
Fred Warner,LB,SFO,1,73,1.0,2020,13
Keion Crossen,CB,HOU,1,6,0.09,2020,13
Ja'Whaun Bentley,LB,NWE,1,25,0.35,2020,13
Jessie Bates,S,CIN,1,68,0.97,2020,13
Zach Sieler,DE,MIA,1,26,0.5,2020,13
Kendal Vickers,DT,LV,1,29,0.47,2020,13
Olasunkanmi Adeniyi,DE,PIT,1,16,0.22,2020,13
Zaire Franklin,LB,IND,1,5,0.08,2020,13
Peter Kalambayi,LB,HOU,1,1,0.01,2020,13
Isaac Yiadom,CB,NYG,1,72,1.0,2020,13
Justin Jones,DT,LAC,1,39,0.58,2020,13
Maurice Hurst,DT,LV,1,21,0.34,2020,13
Avonte Maddox,CB,PHI,1,61,1.0,2020,13
Kylie Fitts,DE,ARI,1,5,0.06,2020,13
Bilal Nichols,DT,CHI,1,38,0.56,2020,13
Tracy Walker,S,DET,1,30,0.43,2020,13
Devante Downs,LB,NYG,1,9,0.13,2020,13
Jalyn Holmes,DT,MIN,1,62,0.87,2020,13
Foyesade Oluokun,LB,ATL,1,78,1.0,2020,13
Marcell Harris,S,SFO,1,10,0.14,2020,13
Tarvarius Moore,S,SFO,1,73,1.0,2020,13
Sebastian Joseph-Day,DT,LAR,1,22,0.34,2020,13
Ogbonnia Okoronkwo,LB,LAR,1,18,0.28,2020,13
John Franklin-Myers,DE,NYJ,1,54,0.69,2020,13
Jacob Martin,LB,HOU,1,20,0.29,2020,13
Levi Wallace,CB,BUF,1,60,0.98,2020,13
Jalen Davis,CB,CIN,1,1,0.01,2020,13
A.J. Moore,CB,HOU,1,11,0.16,2020,13
Frank Herron,DT,DET,1,13,0.19,2020,13
Daniel Ekuale,DT,JAX,1,46,0.51,2020,13
Chris Board,S,BAL,1,37,0.47,2020,13
Tre Herndon,CB,JAX,1,91,1.0,2020,13
Matt Dickerson,DE,TEN,1,37,0.51,2020,13
Ben Niemann,LB,KAN,1,19,0.29,2020,13
Charvarius Ward,CB,KAN,1,65,0.98,2020,13
Jeremy Reaves,S,WAS,1,10,0.14,2020,13
Chandon Sullivan,CB,GNB,1,60,0.97,2020,13
Chris Jones,CB,MIN,1,20,0.28,2020,13
Tyler Lancaster,DT,GNB,1,14,0.23,2020,13
Raven Greene,S,GNB,1,32,0.52,2020,13
Jacob Tuioti-Mariner,DE,ATL,1,32,0.41,2020,13
Taylor Stallworth,DT,IND,1,11,0.17,2020,13
Henry Mondeaux,DT,PIT,1,5,0.07,2020,13
Tavierre Thomas,CB,CLE,1,4,0.05,2020,13
Dennis Gardeck,LB,ARI,1,3,0.04,2020,13
Frankie Luvu,LB,NYJ,1,15,0.19,2020,13
Joshua Kalu,S,TEN,1,1,0.01,2020,13
Ryan Neal,S,SEA,1,2,0.04,2020,13
Tae Davis,LB,CLE,1,5,0.07,2020,13
Robert Spillane,LB,PIT,1,21,0.29,2020,13
Dallin Leavitt,S,LV,1,12,0.19,2020,13
Mike Ford,CB,DET,1,10,0.14,2020,13
Darious Williams,CB,LAR,1,58,0.91,2020,13
Alexander Johnson,LB,DEN,1,61,0.95,2020,13
Quinnen Williams,DT,NYJ,1,64,0.82,2020,13
Ed Oliver,DT,BUF,1,34,0.56,2020,13
Clelin Ferrell,DE,LV,1,52,0.84,2020,13
Jeffery Simmons,DT,TEN,1,55,0.75,2020,13
Rashan Gary,DT,GNB,1,36,0.58,2020,13
Dexter Lawrence,DT,NYG,1,37,0.51,2020,13
Dre'Mont Jones,DT,DEN,1,47,0.73,2020,13
Montez Sweat,DE,WAS,1,45,0.63,2020,13
Deionte Thompson,S,ARI,1,1,0.01,2020,13
Jerry Tillery,DT,LAC,1,59,0.88,2020,13
Byron Murphy,CB,ARI,1,32,0.39,2020,13
Zach Allen,DE,ARI,1,36,0.44,2020,13
Raekwon Davis,DT,MIA,1,28,0.54,2020,13
Amani Oruwariye,CB,DET,1,69,1.0,2020,13
Julian Love,CB,NYG,1,44,0.61,2020,13
Kris Boyd,CB,MIN,1,35,0.49,2020,13
Trayvon Mullen,CB,LV,1,62,1.0,2020,13
Jaylon Ferguson,DE,BAL,1,23,0.29,2020,13
Mack Wilson,LB,CLE,1,29,0.4,2020,13
Juan Thornhill,S,KAN,1,20,0.3,2020,13
Chase Winovich,DE,NWE,1,52,0.72,2020,13
Isaiah Buggs,DT,PIT,1,3,0.04,2020,13
T.J. Edwards,LB,PHI,1,21,0.34,2020,13
Charles Omenihu,DE,HOU,1,34,0.49,2020,13
Nasir Adderley,S,LAC,1,67,1.0,2020,13
Germaine Pratt,LB,CIN,1,40,0.57,2020,13
Carl Granderson,DE,NOR,1,20,0.3,2020,13
Dre Greenlaw,LB,SFO,1,71,0.97,2020,13
Randy Ramsey,DE,GNB,1,4,0.06,2020,13
Armon Watts,DT,MIN,1,19,0.27,2020,13
Sione Takitaki,LB,CLE,1,25,0.34,2020,13
John Cominsky,DE,ATL,1,20,0.26,2020,13
Azeez Al-Shaair,LB,SFO,1,1,0.01,2020,13
Jahlani Tavai,LB,DET,1,33,0.48,2020,13
Emeke Egbule,LB,LAC,1,2,0.03,2020,13
Lonnie Johnson,CB,HOU,1,47,0.68,2020,13
Darnell Savage,S,GNB,1,62,1.0,2020,13
Sheldrick Redwine,S,CLE,1,29,0.4,2020,13
Ugo Amadi,S,SEA,1,13,0.23,2020,13
Justin Hollins,LB,LAR,1,27,0.42,2020,13
Nick Scott,S,LAR,1,34,0.53,2020,13
Derick Roberson,DE,TEN,1,26,0.36,2020,13
Keisean Nixon,CB,LV,1,21,0.34,2020,13
Alijah Holder,CB,DEN,1,8,0.13,2020,13
L.J. Collier,LB,SEA,1,24,0.43,2020,13
Rock Ya-Sin,CB,IND,1,29,0.45,2020,13
Kingsley Keke,DT,GNB,1,24,0.39,2020,13
Ka'dar Hollman,CB,GNB,1,4,0.06,2020,13
Nik Needham,CB,MIA,1,41,0.79,2020,13
Greg Gaines,DT,LAR,1,13,0.2,2020,13
Andrew Van Ginkel,LB,MIA,1,22,0.42,2020,13
Marcus Epps,S,PHI,1,11,0.18,2020,13
Andrew Wingard,S,JAX,1,3,0.03,2020,13
Jordan Brailford,DE,MIN,1,11,0.15,2020,13
Amani Hooker,S,TEN,1,31,0.42,2020,13
Justin Layne,CB,PIT,1,28,0.39,2020,13
David Long,CB,LAR,1,6,0.09,2020,13
Bryce Hall,CB,NYJ,1,78,1.0,2020,13
Joejuan Williams,CB,NWE,1,23,0.32,2020,13
C.J. Gardner-Johnson,CB,NOR,1,58,0.87,2020,13
Kendall Sheffield,CB,ATL,1,4,0.05,2020,13
Malik Reed,LB,DEN,1,54,0.84,2020,13
Will Harris,S,DET,1,9,0.13,2020,13
Darryl Johnson,DE,BUF,1,17,0.28,2020,13
Byron Cowart,DT,NWE,1,26,0.36,2020,13
David Long,LB,TEN,1,53,0.73,2020,13
Maxx Crosby,DE,LV,1,58,0.94,2020,13
Jimmy Moreland,CB,WAS,1,58,0.82,2020,13
Cole Holcomb,LB,WAS,1,52,0.73,2020,13
Terez Hall,LB,NWE,1,28,0.39,2020,13
Joe Giles-Harris,LB,JAX,1,63,0.69,2020,13
Matt Nelson,DT,DET,1,49,49.0,2020,13
Shy Tuttle,DT,NOR,1,35,0.52,2020,13
Kevin Givens,DT,SFO,1,42,0.58,2020,13
Troy Reeder,LB,LAR,1,58,0.91,2020,13
Tuzar Skipper,DE,TEN,1,25,0.34,2020,13
Kevin Strong,DT,DET,1,28,0.41,2020,13
Chase Young,DE,WAS,1,63,0.89,2020,13
Isaiah Simmons,LB,ARI,1,32,0.39,2020,13
A.J. Epenesa,DE,BUF,1,23,0.38,2020,13
Javon Kinlaw,DT,SFO,1,48,0.66,2020,13
Kenneth Murray,LB,LAC,1,67,1.0,2020,13
Xavier McKinney,S,NYG,1,6,0.08,2020,13
A.J. Terrell,CB,ATL,1,76,0.97,2020,13
Neville Gallimore,DT,DAL,1,36,0.65,2020,13
K'Lavon Chaisson,DE,JAX,1,48,0.53,2020,13
Ashtyn Davis,S,NYJ,1,44,0.56,2020,13
Zack Baun,LB,NOR,1,9,0.13,2020,13
Jordan Elliott,DT,CLE,1,23,0.32,2020,13
Brandon Jones,S,MIA,1,28,0.54,2020,13
Cameron Dantzler,CB,MIN,1,71,1.0,2020,13
Lamar Jackson,CB,NYJ,1,78,1.0,2020,13
Jeff Gladney,CB,MIN,1,47,0.66,2020,13
Jaylon Johnson,CB,CHI,1,68,1.0,2020,13
Damon Arnette,CB,LV,1,2,0.03,2020,13
Josh Uche,DE,NWE,1,36,0.5,2020,13
Akeem Davis-Gaither,LB,CIN,1,7,0.1,2020,13
Jabari Zuniga,DE,NYJ,1,8,0.1,2020,13
Troy Dye,LB,MIN,1,18,0.25,2020,13
Jonathan Greenard,DE,HOU,1,12,0.17,2020,13
Anfernee Jennings,LB,NWE,1,44,0.61,2020,13
Jordyn Brooks,LB,SEA,1,43,0.77,2020,13
Malik Harrison,LB,BAL,1,10,0.13,2020,13
Marlon Davidson,DT,ATL,1,18,0.23,2020,13
Jacob Phillips,LB,CLE,1,18,0.25,2020,13
Leki Fotu,DT,ARI,1,39,0.48,2020,13
Trevis Gipson,DT,CHI,1,10,0.15,2020,13
Alex Highsmith,DE,PIT,1,60,0.83,2020,13
K'Von Wallace,S,PHI,1,16,0.26,2020,13
Raequan Williams,DT,PHI,1,22,0.36,2020,13
Khalid Kareem,DE,CIN,1,17,0.24,2020,13
Kyle Dugger,S,NWE,1,56,0.78,2020,13
Michael Ojemudia,CB,DEN,1,64,1.0,2020,13
Antoine Brooks,S,PIT,1,1,0.01,2020,13
Darnay Holmes,CB,NYG,1,56,0.78,2020,13
Cam Brown,LB,NYG,1,10,0.14,2020,13
Luq Barcoo,CB,JAX,1,69,0.76,2020,13
Alton Robinson,DE,SEA,1,12,0.21,2020,13
Essang Bassey,S,DEN,1,28,0.44,2020,13
Amik Robertson,CB,LV,1,2,0.03,2020,13
Alohi Gilman,S,LAC,1,1,0.01,2020,13
Ross Blacklock,DT,HOU,1,17,0.25,2020,13
Julian Blackmon,S,IND,1,64,1.0,2020,13
Carter Coughlin,LB,NYG,1,45,0.63,2020,13
Kamal Martin,LB,GNB,1,16,0.26,2020,13
Patrick Queen,LB,BAL,1,52,0.66,2020,13
Khaleke Hudson,LB,WAS,1,1,0.01,2020,13
Kamren Curl,S,WAS,1,61,0.86,2020,13
Casey Toohill,LB,WAS,1,4,0.06,2020,13
Willie Gay,LB,KAN,1,17,0.26,2020,13
Jason Strowbridge,DT,MIA,1,2,0.04,2020,13
Logan Wilson,LB,CIN,1,40,0.57,2020,13
Breiden Fehoko,DT,LAC,1,12,0.18,2020,13
John Penisini,DT,DET,1,42,0.61,2020,13
Josiah Scott,CB,JAX,1,28,0.31,2020,13
Doug Costin,DT,JAX,1,51,0.56,2020,13
Bryce Huff,DE,NYJ,1,17,0.22,2020,13
Harrison Hand,S,MIN,1,21,0.3,2020,13
Shaun Bradley,LB,PHI,1,3,0.05,2020,13
Michael Danna,DE,KAN,1,21,0.32,2020,13
Tae Crowder,LB,NYG,1,39,0.54,2020,13
Teair Tart,DT,TEN,1,23,0.32,2020,13
Mykal Walker,LB,ATL,1,35,0.45,2020,13
Josh Metellus,S,MIN,1,2,0.03,2020,13
Myles Bryant,CB,NWE,1,33,0.46,2020,13
Jordan Fuller,S,LAR,1,64,1.0,2020,13
Markus Bailey,LB,CIN,1,4,0.06,2020,13
Noah Igbinoghene,CB,MIA,1,22,0.42,2020,13
Javelin Guidry,CB,NYJ,1,36,0.46,2020,13
Tershawn Wharton,DE,KAN,1,26,0.39,2020,13
L'Jarius Sneed,CB,KAN,1,48,0.73,2020,13
Michael Jacquet,DB,PHI,1,21,0.34,2020,13
Niko Lalos,DE,NYG,1,26,0.36,2020,13
Patrick Peterson,CB,ARI,1,45,0.92,2020,14
Adrian Clayborn,DE,CLE,1,17,0.28,2020,14
Cameron Heyward,DE,PIT,1,64,0.85,2020,14
Robert Quinn,LB,CHI,1,39,0.59,2020,14
J.J. Watt,DE,HOU,1,58,0.97,2020,14
Aldon Smith,DE,DAL,1,50,0.69,2020,14
Allen Bailey,DE,ATL,1,23,0.32,2020,14
Justin Houston,DE,IND,1,28,0.41,2020,14
Ryan Kerrigan,DE,WAS,1,37,0.46,2020,14
Corey Liuget,DT,HOU,1,16,0.27,2020,14
Cameron Jordan,DE,NOR,1,63,0.91,2020,14
Jimmy Smith,CB,BAL,1,19,0.23,2020,14
Jabaal Sheard,DE,NYG,1,32,0.41,2020,14
K.J. Wright,LB,SEA,1,40,0.75,2020,14
Richard Sherman,CB,SFO,1,63,1.0,2020,14
Pernell McPhee,LB,BAL,1,27,0.32,2020,14
Lawrence Guy,DT,NWE,1,46,0.73,2020,14
Malcolm Smith,LB,CLE,1,43,0.72,2020,14
Domata Peko,DT,ARI,1,14,0.29,2020,14
Calais Campbell,DE,BAL,1,34,0.4,2020,14
Malcolm Jenkins,S,NOR,1,69,1.0,2020,14
Jason McCourty,CB,NWE,1,16,0.25,2020,14
Ndamukong Suh,DE,TAM,1,54,0.68,2020,14
Brandon Graham,DE,PHI,1,42,0.67,2020,14
Jason Pierre-Paul,DE,TAM,1,67,0.85,2020,14
Devin McCourty,S,NWE,1,59,0.94,2020,14
Jerry Hughes,DE,BUF,1,44,0.77,2020,14
Kareem Jackson,S,DEN,1,67,1.0,2020,14
Sean Lee,LB,DAL,1,7,0.1,2020,14
Geno Atkins,DT,CIN,1,7,0.14,2020,14
Tyson Alualu,DT,PIT,1,36,0.48,2020,14
Linval Joseph,DT,LAC,1,36,0.63,2020,14
Andrew Sendejo,S,CLE,1,55,0.92,2020,14
Nick Bellore,LB,SEA,1,8,8.0,2020,14
Mario Addison,DE,BUF,1,37,0.65,2020,14
Chris Harris,CB,LAC,1,57,1.0,2020,14
Josh Bynes,LB,CIN,1,35,0.69,2020,14
Whitney Mercilus,LB,HOU,1,37,0.62,2020,14
Vinny Curry,DE,PHI,1,25,0.4,2020,14
Fletcher Cox,DT,PHI,1,50,0.79,2020,14
Michael Brockers,DT,LAR,1,32,0.54,2020,14
Lavonte David,LB,TAM,1,79,1.0,2020,14
Bobby Wagner,LB,SEA,1,43,0.81,2020,14
Dre Kirkpatrick,CB,ARI,1,43,0.88,2020,14
Janoris Jenkins,CB,NOR,1,69,1.0,2020,14
