"('Unnamed: 0_level_0', 'Unnamed: 0_level_1', 'Rk')","('Unnamed: 1_level_0', 'Unnamed: 1_level_1', 'G#')","('Unnamed: 2_level_0', 'Unnamed: 2_level_1', 'Date')","('Unnamed: 3_level_0', 'Unnamed: 3_level_1', 'Tm')","('Unnamed: 4_level_0', 'Unnamed: 4_level_1', 'Unnamed: 4_level_2')","('Unnamed: 5_level_0', 'Unnamed: 5_level_1', 'Opp')","('Unnamed: 6_level_0', 'Unnamed: 6_level_1', 'Result')","('Unnamed: 7_level_0', 'Unnamed: 7_level_1', 'Pos')","('Snap Counts', 'Off.', 'Num')","('Snap Counts', 'Off.', 'Pct')","('Snap Counts', 'Def.', 'Num')","('Snap Counts', 'Def.', 'Pct')","('Snap Counts', 'ST', 'Num')","('Snap Counts', 'ST', 'Pct')","('Unnamed: 14_level_0', 'Fantasy', 'FantPt')","('Unnamed: 15_level_0', 'Fantasy', 'DKPt')","('Unnamed: 16_level_0', 'Fantasy', 'FDPt')",Player_Address,Season,"('Inside 20', 'Rushing', 'Att')","('Inside 20', 'Rushing', 'Yds')","('Inside 20', 'Rushing', 'TD')","('Inside 10', 'Rushing', 'Att')","('Inside 10', 'Rushing', 'Yds')","('Inside 10', 'Rushing', 'TD')","('Unnamed: 20_level_0', 'Fantasy', 'FantPt')","('Unnamed: 21_level_0', 'Fantasy', 'DKPt')","('Unnamed: 22_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Receiving', 'Tgt')","('Inside 20', 'Receiving', 'Rec')","('Inside 20', 'Receiving', 'Yds')","('Inside 20', 'Receiving', 'TD')","('Inside 10', 'Receiving', 'Tgt')","('Inside 10', 'Receiving', 'Rec')","('Inside 10', 'Receiving', 'Yds')","('Inside 10', 'Receiving', 'TD')","('Unnamed: 28_level_0', 'Fantasy', 'FantPt')","('Unnamed: 29_level_0', 'Fantasy', 'DKPt')","('Unnamed: 30_level_0', 'Fantasy', 'FDPt')","('Unnamed: 22_level_0', 'Fantasy', 'FantPt')","('Unnamed: 23_level_0', 'Fantasy', 'DKPt')","('Unnamed: 24_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Passing', 'Cmp')","('Inside 20', 'Passing', 'Att')","('Inside 20', 'Passing', 'Yds')","('Inside 20', 'Passing', 'TD')","('Inside 10', 'Passing', 'Cmp')","('Inside 10', 'Passing', 'Att')","('Inside 10', 'Passing', 'Yds')","('Inside 10', 'Passing', 'TD')","('Unnamed: 18_level_0', 'Fantasy', 'FantPt')","('Unnamed: 19_level_0', 'Fantasy', 'DKPt')","('Unnamed: 20_level_0', 'Fantasy', 'FDPt')","('Unnamed: 24_level_0', 'Fantasy', 'FantPt')","('Unnamed: 25_level_0', 'Fantasy', 'DKPt')","('Unnamed: 26_level_0', 'Fantasy', 'FDPt')","('Unnamed: 30_level_0', 'Fantasy', 'FantPt')","('Unnamed: 31_level_0', 'Fantasy', 'DKPt')","('Unnamed: 32_level_0', 'Fantasy', 'FDPt')","('Unnamed: 36_level_0', 'Fantasy', 'FantPt')","('Unnamed: 37_level_0', 'Fantasy', 'DKPt')","('Unnamed: 38_level_0', 'Fantasy', 'FDPt')","('Unnamed: 32_level_0', 'Fantasy', 'FantPt')","('Unnamed: 33_level_0', 'Fantasy', 'DKPt')","('Unnamed: 34_level_0', 'Fantasy', 'FDPt')"
8.0,8.0,2018-11-01,OAK,@,SFO,L 3-34,G,28.0,49.1%,0.0,0.0%,2.0,7.4%,,,,/players/F/FeliJo00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,OAK,,LAC,L 6-20,G,0.0,0.0%,0.0,0.0%,2.0,9.1%,,,,/players/F/FeliJo00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,OAK,@,ARI,W 23-21,G,2.0,2.9%,0.0,0.0%,5.0,15.2%,,,,/players/F/FeliJo00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,OAK,@,BAL,L 17-34,G,1.0,1.7%,0.0,0.0%,3.0,10.7%,,,,/players/F/FeliJo00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,OAK,,KAN,L 33-40,G,3.0,3.9%,0.0,0.0%,5.0,15.6%,,,,/players/F/FeliJo00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,OAK,,PIT,W 24-21,LG,67.0,100.0%,0.0,0.0%,3.0,12.0%,,,,/players/F/FeliJo00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,CIN,@,IND,W 34-23,S,0.0,0.0%,69.0,84.1%,15.0,51.7%,,6.0,6.0,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-13,CIN,,BAL,W 34-23,S,0.0,0.0%,16.0,18.8%,24.0,80.0%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,CIN,@,CAR,L 21-31,S,0.0,0.0%,3.0,4.5%,22.0,84.6%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,CIN,@,ATL,W 37-36,S,0.0,0.0%,3.0,4.3%,24.0,82.8%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,CIN,,MIA,W 27-17,S,0.0,0.0%,2.0,3.1%,22.0,75.9%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,CIN,,PIT,L 21-28,S,0.0,0.0%,33.0,45.2%,24.0,88.9%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,CIN,@,KAN,L 10-45,S,0.0,0.0%,0.0,0.0%,25.0,92.6%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-28,CIN,,TAM,W 37-34,S,0.0,0.0%,5.0,5.7%,27.0,81.8%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,CIN,,NOR,L 14-51,DB,0.0,0.0%,17.0,22.7%,22.0,78.6%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,CIN,@,BAL,L 21-24,S,0.0,0.0%,5.0,6.3%,23.0,85.2%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,CIN,,CLE,L 20-35,S,0.0,0.0%,1.0,1.6%,21.0,84.0%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,CIN,,DEN,L 10-24,S,0.0,0.0%,1.0,1.7%,24.0,85.7%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,CIN,@,LAC,L 21-26,S,0.0,0.0%,4.0,7.0%,26.0,89.7%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-16,CIN,,OAK,W 30-16,S,0.0,0.0%,1.0,1.7%,27.0,81.8%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-23,CIN,@,CLE,L 18-26,S,0.0,0.0%,0.0,0.0%,24.0,92.3%,0.6,0.6,0.6,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2018-12-30,CIN,@,PIT,L 13-16,S,0.0,0.0%,7.0,10.3%,22.0,84.6%,,,,/players/F/FejeCl00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2.0,2018-09-16,PIT,,KAN,L 37-42,T,0.0,0.0%,0.0,0.0%,5.0,14.3%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,3.0,2018-09-24,PIT,@,TAM,W 30-27,RT,66.0,100.0%,0.0,0.0%,6.0,18.8%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,7.0,2018-10-28,PIT,,CLE,W 33-18,RT,71.0,100.0%,0.0,0.0%,5.0,16.7%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,8.0,2018-11-04,PIT,@,BAL,W 23-16,RT,81.0,100.0%,0.0,0.0%,4.0,16.0%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,9.0,2018-11-08,PIT,,CAR,W 52-21,RT,58.0,100.0%,0.0,0.0%,8.0,25.8%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,10.0,2018-11-18,PIT,@,JAX,W 20-16,RT,65.0,100.0%,0.0,0.0%,2.0,6.7%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,12.0,2018-12-02,PIT,,LAC,L 30-33,RT,68.0,100.0%,0.0,0.0%,5.0,16.7%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,13.0,2018-12-09,PIT,@,OAK,L 21-24,RT,60.0,100.0%,0.0,0.0%,5.0,20.0%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,14.0,2018-12-16,PIT,,NWE,W 17-10,RT,64.0,100.0%,0.0,0.0%,4.0,20.0%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,15.0,2018-12-23,PIT,@,NOR,L 28-31,RT,75.0,100.0%,0.0,0.0%,4.0,13.8%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,16.0,2018-12-30,PIT,,CIN,W 16-13,RT,68.0,100.0%,0.0,0.0%,4.0,15.4%,,,,/players/F/FeilMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,LAC,,KAN,L 28-38,LG,82.0,100.0%,0.0,0.0%,3.0,10.0%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,LAC,@,BUF,W 31-20,LG,56.0,100.0%,0.0,0.0%,5.0,16.7%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,LAC,@,LAR,L 23-35,LG,52.0,100.0%,0.0,0.0%,4.0,16.0%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,LAC,,SFO,W 29-27,LG,68.0,100.0%,0.0,0.0%,6.0,18.8%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,LAC,,OAK,W 26-10,LG,64.0,100.0%,0.0,0.0%,6.0,24.0%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,LAC,@,CLE,W 38-14,LG,60.0,100.0%,0.0,0.0%,6.0,20.7%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,LAC,,TEN,W 20-19,LG,44.0,100.0%,0.0,0.0%,4.0,17.4%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-11-04,LAC,@,SEA,W 25-17,LG,51.0,100.0%,0.0,0.0%,4.0,14.3%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,LAC,@,OAK,W 20-6,LG,56.0,100.0%,0.0,0.0%,4.0,18.2%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,LAC,,DEN,L 22-23,LG,77.0,100.0%,0.0,0.0%,5.0,19.2%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,LAC,,ARI,W 45-10,LG,69.0,100.0%,0.0,0.0%,7.0,25.0%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,LAC,@,PIT,W 33-30,LG,63.0,100.0%,0.0,0.0%,6.0,20.0%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,LAC,,CIN,W 26-21,LG,57.0,100.0%,0.0,0.0%,6.0,20.7%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-13,LAC,@,KAN,W 29-28,LG,74.0,100.0%,0.0,0.0%,3.0,13.0%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-22,LAC,,BAL,L 10-22,LG,63.0,100.0%,0.0,0.0%,2.0,7.4%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2018-12-30,LAC,@,DEN,W 23-9,LG,59.0,100.0%,0.0,0.0%,3.0,13.0%,,,,/players/F/FeenDa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,11.0,2018-11-25,NYJ,,NWE,L 13-27,DL,0.0,0.0%,3.0,4.3%,0.0,0.0%,,,,/players/F/FatuFo00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,IND,,CIN,L 23-34,S,0.0,0.0%,23.0,41.1%,22.0,75.9%,,,,/players/F/FarlMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,IND,@,WAS,W 21-9,S,0.0,0.0%,29.0,39.2%,17.0,68.0%,,,,/players/F/FarlMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,IND,@,PHI,L 16-20,S,0.0,0.0%,9.0,11.0%,18.0,64.3%,,,,/players/F/FarlMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,IND,,HOU,L 34-37,S,0.0,0.0%,45.0,52.3%,27.0,73.0%,,,,/players/F/FarlMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-04,IND,@,NWE,L 24-38,S,0.0,0.0%,45.0,65.2%,20.0,64.5%,,,,/players/F/FarlMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,SEA,@,DEN,L 24-27,T,3.0,5.3%,0.0,0.0%,0.0,0.0%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-17,SEA,@,CHI,L 17-24,T,0.0,0.0%,0.0,0.0%,1.0,3.7%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,SEA,,DAL,W 24-13,T,0.0,0.0%,0.0,0.0%,4.0,13.8%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,SEA,@,ARI,W 20-17,T,3.0,4.5%,0.0,0.0%,6.0,21.4%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,SEA,,LAR,L 31-33,T,12.0,20.0%,0.0,0.0%,5.0,16.7%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,SEA,@,OAK,W 27-3,T,18.0,27.7%,0.0,0.0%,0.0,0.0%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-28,SEA,@,DET,W 28-14,T,24.0,38.1%,0.0,0.0%,4.0,16.7%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-11-04,SEA,,LAC,L 17-25,T,20.0,24.7%,0.0,0.0%,4.0,14.3%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,SEA,@,LAR,L 31-36,T,20.0,29.4%,0.0,0.0%,5.0,16.7%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-15,SEA,,GNB,W 27-24,T,23.0,32.9%,0.0,0.0%,5.0,16.1%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,SEA,@,CAR,W 30-27,TE,16.0,25.8%,0.0,0.0%,6.0,22.2%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,SEA,,SFO,W 43-16,TE,27.0,46.6%,0.0,0.0%,7.0,23.3%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-10,SEA,,MIN,W 21-7,T,39.0,59.1%,0.0,0.0%,3.0,13.6%,0.9,1.9,1.4,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-16,SEA,@,SFO,L 23-26,T,24.0,32.0%,0.0,0.0%,4.0,11.8%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-23,SEA,,KAN,W 38-31,RT,79.0,98.8%,0.0,0.0%,7.0,21.2%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2018-12-30,SEA,,ARI,W 27-24,RT,63.0,100.0%,0.0,0.0%,5.0,15.2%,,,,/players/F/FantGe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,HOU,@,NWE,L 20-27,K,0.0,0.0%,0.0,0.0%,9.0,28.1%,8.0,,9.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,HOU,@,TEN,L 17-20,K,0.0,0.0%,0.0,0.0%,8.0,29.6%,5.0,,5.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,HOU,,NYG,L 22-27,K,0.0,0.0%,0.0,0.0%,9.0,33.3%,12.0,,12.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,HOU,@,IND,W 37-34,K,0.0,0.0%,0.0,0.0%,16.0,43.2%,13.0,,14.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,HOU,,DAL,W 19-16,K,0.0,0.0%,0.0,0.0%,12.0,41.4%,13.0,,13.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,HOU,,BUF,W 20-13,K,0.0,0.0%,0.0,0.0%,9.0,32.1%,8.0,,8.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,HOU,@,JAX,W 20-7,K,0.0,0.0%,0.0,0.0%,9.0,37.5%,8.0,,10.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-25,HOU,,MIA,W 42-23,K,0.0,0.0%,0.0,0.0%,14.0,40.0%,6.0,,6.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-04,HOU,@,DEN,W 19-17,K,0.0,0.0%,0.0,0.0%,8.0,28.6%,7.0,,8.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,HOU,@,WAS,W 23-21,K,0.0,0.0%,0.0,0.0%,13.0,48.1%,13.0,,13.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-26,HOU,,TEN,W 34-17,K,0.0,0.0%,0.0,0.0%,12.0,40.0%,10.0,,12.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,HOU,,CLE,W 29-13,K,0.0,0.0%,0.0,0.0%,15.0,60.0%,19.0,,21.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,HOU,,IND,L 21-24,K,0.0,0.0%,0.0,0.0%,7.0,24.1%,3.0,,3.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-15,HOU,@,NYJ,W 29-22,K,0.0,0.0%,0.0,0.0%,15.0,48.4%,19.0,,22.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-23,HOU,@,PHI,L 30-32,K,0.0,0.0%,0.0,0.0%,11.0,39.3%,6.0,,6.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2018-12-30,HOU,,JAX,W 20-3,K,0.0,0.0%,0.0,0.0%,10.0,34.5%,8.0,,8.0,/players/F/FairKa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2.0,2018-09-16,LAC,@,BUF,W 31-20,CB,0.0,0.0%,0.0,0.0%,13.0,43.3%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,3.0,2018-09-23,LAC,@,LAR,L 23-35,CB,0.0,0.0%,0.0,0.0%,6.0,24.0%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,4.0,2018-09-30,LAC,,SFO,W 29-27,CB,0.0,0.0%,0.0,0.0%,17.0,53.1%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,5.0,2018-10-07,LAC,,OAK,W 26-10,CB,0.0,0.0%,0.0,0.0%,12.0,48.0%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,6.0,2018-10-14,LAC,@,CLE,W 38-14,CB,0.0,0.0%,2.0,2.7%,15.0,51.7%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,7.0,2018-10-21,LAC,,TEN,W 20-19,CB,0.0,0.0%,0.0,0.0%,13.0,56.5%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,8.0,2018-11-04,LAC,@,SEA,W 25-17,CB,0.0,0.0%,0.0,0.0%,13.0,46.4%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,9.0,2018-11-11,LAC,@,OAK,W 20-6,CB,0.0,0.0%,0.0,0.0%,14.0,63.6%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,10.0,2018-11-18,LAC,,DEN,L 22-23,CB,0.0,0.0%,0.0,0.0%,16.0,61.5%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,11.0,2018-11-25,LAC,,ARI,W 45-10,CB,0.0,0.0%,4.0,8.5%,16.0,57.1%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,12.0,2018-12-02,LAC,@,PIT,W 33-30,CB,0.0,0.0%,0.0,0.0%,7.0,23.3%,,,,/players/F/FacyBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
