Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury
Devonta Freeman,27.177,RB,ATL,2019-09-08,Sun,2019,1,1.0,Away,MIN,L 12-28,2.6000000000000005,36.0,0.48,,
Devonta Freeman,27.184,RB,ATL,2019-09-15,Sun,2019,2,2.0,Home,PHI,W 24-20,7.9,40.0,0.62,,
Devonta Freeman,27.191,RB,ATL,2019-09-22,Sun,2019,3,3.0,Away,IND,L 24-27,11.0,54.0,0.9,,
Devonta Freeman,27.198,RB,ATL,2019-09-29,Sun,2019,4,4.0,Home,TEN,L 10-24,14.0,49.0,0.62,,
Devonta Freeman,27.205,RB,ATL,2019-10-06,Sun,2019,5,5.0,Away,HOU,L 32-53,15.5,40.0,0.55,,
Devonta Freeman,27.212,RB,ATL,2019-10-13,Sun,2019,6,6.0,Away,ARI,L 33-34,25.3,48.0,0.72,,
Devonta Freeman,27.219,RB,ATL,2019-10-20,Sun,2019,7,7.0,Home,LAR,L 10-37,7.5,31.0,0.55,,
Devonta Freeman,27.226,RB,ATL,2019-10-27,Sun,2019,8,8.0,Home,SEA,L 20-27,12.2,60.0,0.79,,
Devonta Freeman,27.24,RB,ATL,2019-11-10,Sun,2019,10,9.0,Away,NOR,W 26-9,6.300000000000001,30.0,0.39,,
Domata Peko,34.355,DT,BAL,2019-11-17,Sun,2019,11,10.0,Home,HOU,W 41-7,3.0,24.0,0.38,,
Domata Peko,,DT,BAL,2019-11-25,Mon,2019,12,11.0,Away,LAR,W 45-6,,20.0,0.38,,
Dominique Rodgers-Cromartie,33.154,CB,WAS,2019-09-08,Sun,2019,1,1.0,Away,PHI,L 27-32,4.5,8.0,0.11,,
Dominique Rodgers-Cromartie,33.161,CB,WAS,2019-09-15,Sun,2019,2,2.0,Home,DAL,L 21-31,4.5,54.0,0.78,,
Donald Penn,36.162,T,WAS,2019-10-06,Sun,2019,5,5.0,Home,NWE,L 7-33,0.0,,,,
Dont'a Hightower,29.18,LB,NWE,2019-09-08,Sun,2019,1,1.0,Home,PIT,W 33-3,9.0,46.0,0.69,,
Dont'a Hightower,29.187,LB,NWE,2019-09-15,Sun,2019,2,2.0,Away,MIA,W 43-0,3.0,37.0,0.6,,
Dont'a Hightower,29.194,LB,NWE,2019-09-22,Sun,2019,3,3.0,Home,NYJ,W 30-14,5.75,35.0,0.7,,
Dontari Poe,29.021,DT,CAR,2019-09-08,Sun,2019,1,1.0,Home,LAR,L 27-30,5.75,34.0,0.45,,
Dontari Poe,29.025,DT,CAR,2019-09-12,Thu,2019,2,2.0,Home,TAM,L 14-20,9.75,31.0,0.52,,
Dontari Poe,29.035,DT,CAR,2019-09-22,Sun,2019,3,3.0,Away,ARI,W 38-20,5.75,36.0,0.48,,
Dontari Poe,29.042,DT,CAR,2019-09-29,Sun,2019,4,4.0,Away,HOU,W 16-10,1.5,37.0,0.55,,
Dontari Poe,29.049,DT,CAR,2019-10-06,Sun,2019,5,5.0,Home,JAX,W 34-27,2.25,51.0,0.61,,
Dontari Poe,29.056,DT,CAR,2019-10-13,Sun,2019,6,6.0,Away,TAM,W 37-26,9.75,35.0,0.42,,
Dontari Poe,29.07,DT,CAR,2019-10-27,Sun,2019,8,7.0,Away,SFO,L 13-51,1.5,38.0,0.56,,
Dontari Poe,29.077,DT,CAR,2019-11-03,Sun,2019,9,8.0,Home,TEN,W 30-20,9.75,39.0,0.54,,
Dontari Poe,,DT,CAR,2019-11-10,Sun,2019,10,9.0,Away,GNB,L 16-24,,41.0,0.63,,
Dontari Poe,29.091,DT,CAR,2019-11-17,Sun,2019,11,10.0,Home,ATL,L 3-29,8.25,45.0,0.69,,
Dontari Poe,29.098,DT,CAR,2019-11-24,Sun,2019,12,11.0,Away,NOR,L 31-34,3.5,15.0,0.23,,
Donte Jackson,23.304,CB,CAR,2019-09-08,Sun,2019,1,1.0,Home,LAR,L 27-30,6.0,76.0,1.0,,
Donte Jackson,23.308,CB,CAR,2019-09-12,Thu,2019,2,2.0,Home,TAM,L 14-20,11.5,60.0,1.0,,
Donte Jackson,23.318,CB,CAR,2019-09-22,Sun,2019,3,3.0,Away,ARI,W 38-20,24.5,75.0,1.0,,
Dontrell Hilliard,24.194,RB,CLE,2019-09-08,Sun,2019,1,1.0,Home,TEN,L 13-43,8.3,12.0,0.17,,
Dontrelle Inman,30.22,WR,LAC,2019-09-08,Sun,2019,1,1.0,Home,IND,W 30-24,1.0,26.0,0.41,,
Dontrelle Inman,30.227,WR,LAC,2019-09-15,Sun,2019,2,2.0,Away,DET,L 10-13,3.3000000000000003,36.0,0.55,,
Dontrelle Inman,30.234,WR,LAC,2019-09-22,Sun,2019,3,3.0,Home,HOU,L 20-27,2.8000000000000003,24.0,0.32,,
Dontrelle Inman,30.241,WR,LAC,2019-09-29,Sun,2019,4,4.0,Away,MIA,W 30-10,10.1,50.0,0.75,,
Dorance Armstrong,22.09,DE,DAL,2019-09-08,Sun,2019,1,1.0,Home,NYG,W 35-17,0.0,29.0,0.43,,
Dorance Armstrong,22.097,DE,DAL,2019-09-15,Sun,2019,2,2.0,Away,WAS,W 31-21,3.0,38.0,0.64,,
Dorance Armstrong,22.104,DE,DAL,2019-09-22,Sun,2019,3,3.0,Home,MIA,W 31-6,0.0,19.0,0.27,,
Dorance Armstrong,22.111,DE,DAL,2019-09-29,Sun,2019,4,4.0,Away,NOR,L 10-12,0.75,16.0,0.23,,
Dorance Armstrong,22.118,DE,DAL,2019-10-06,Sun,2019,5,5.0,Home,GNB,L 24-34,10.5,18.0,0.25,,
Dorance Armstrong,,DE,DAL,2019-10-13,Sun,2019,6,6.0,Away,NYJ,L 22-24,,7.0,0.11,,
Dorian O'Daniel,25.004,LB,KAN,2019-09-08,Sun,2019,1,1.0,Away,JAX,W 40-26,0.0,,,,
Dorian O'Daniel,25.011,LB,KAN,2019-09-15,Sun,2019,2,2.0,Away,OAK,W 28-10,0.0,,,,
Dre Kirkpatrick,29.317,CB,CIN,2019-09-08,Sun,2019,1,1.0,Away,SEA,L 20-21,17.5,47.0,0.92,,
Dre Kirkpatrick,29.324,CB,CIN,2019-09-15,Sun,2019,2,2.0,Home,SFO,L 17-41,9.75,70.0,1.0,,
Dre Kirkpatrick,29.331,CB,CIN,2019-09-22,Sun,2019,3,3.0,Away,BUF,L 17-21,9.75,73.0,0.95,,
Dre Kirkpatrick,29.339,CB,CIN,2019-09-30,Mon,2019,4,4.0,Away,PIT,L 3-27,10.25,54.0,0.93,,
Dre Kirkpatrick,29.345,CB,CIN,2019-10-06,Sun,2019,5,5.0,Home,ARI,L 23-26,13.5,75.0,1.0,,
Dre Kirkpatrick,29.352,CB,CIN,2019-10-13,Sun,2019,6,6.0,Away,BAL,L 17-23,2.25,16.0,0.2,,
Dre'Mont Jones,,DT,DEN,2019-09-15,Sun,2019,2,2.0,Home,CHI,L 14-16,,9.0,0.15,,
Dre'Mont Jones,,DT,DEN,2019-09-22,Sun,2019,3,3.0,Away,GNB,L 16-27,,13.0,0.24,,
Dre'Mont Jones,,DT,DEN,2019-09-29,Sun,2019,4,4.0,Home,JAX,L 24-26,,29.0,0.35,,
Dre'Mont Jones,22.274,DT,DEN,2019-10-06,Sun,2019,5,5.0,Away,LAC,W 20-13,0.0,25.0,0.36,,
Dre'Mont Jones,,DT,DEN,2019-10-13,Sun,2019,6,6.0,Home,TEN,W 16-0,,25.0,0.38,,
Dre'Mont Jones,22.285,DT,DEN,2019-10-17,Thu,2019,7,7.0,Home,KAN,L 6-30,1.5,16.0,0.24,,
Dre'Mont Jones,22.295,DT,DEN,2019-10-27,Sun,2019,8,8.0,Away,IND,L 13-15,1.5,19.0,0.3,,
Dre'Mont Jones,22.302,DT,DEN,2019-11-03,Sun,2019,9,9.0,Home,CLE,W 24-19,1.5,21.0,0.28,,
Dre'Mont Jones,22.316,DT,DEN,2019-11-17,Sun,2019,11,10.0,Away,MIN,L 23-27,8.25,15.0,0.24,,
Dre'Mont Jones,22.323,DT,DEN,2019-11-24,Sun,2019,12,11.0,Away,BUF,L 3-20,4.5,21.0,0.28,,
Dre'Mont Jones,22.33,DT,DEN,2019-12-01,Sun,2019,13,12.0,Home,LAC,W 23-20,8.25,19.0,0.31,,
Dre'Mont Jones,,DT,DEN,2019-12-08,Sun,2019,14,13.0,Away,HOU,W 38-24,,1.0,0.01,,
Drew Brees,40.237,QB,NOR,2019-09-09,Mon,2019,1,1.0,Home,HOU,W 30-28,21.8,66.0,1.0,,
Drew Brees,40.243,QB,NOR,2019-09-15,Sun,2019,2,2.0,Away,LAR,L 9-27,0.52,9.0,0.14,,
Drew Sample,,TE,CIN,2019-09-08,Sun,2019,1,1.0,Away,SEA,L 20-21,,3.0,0.04,,
Drew Sample,23.152,TE,CIN,2019-09-15,Sun,2019,2,2.0,Home,SFO,L 17-41,3.5,19.0,0.28,,
Drew Sample,,TE,CIN,2019-09-22,Sun,2019,3,3.0,Away,BUF,L 17-21,,10.0,0.16,,
Drew Sample,,TE,CIN,2019-09-30,Mon,2019,4,4.0,Away,PIT,L 3-27,,20.0,0.3,,
Drew Sample,,TE,CIN,2019-10-06,Sun,2019,5,5.0,Home,ARI,L 23-26,,14.0,0.21,,
Drew Sample,23.18,TE,CIN,2019-10-13,Sun,2019,6,6.0,Away,BAL,L 17-23,0.4,15.0,0.25,,
Drew Sample,23.187,TE,CIN,2019-10-20,Sun,2019,7,7.0,Home,JAX,L 17-27,0.8,12.0,0.17,,
Drew Sample,,TE,CIN,2019-10-27,Sun,2019,8,8.0,Away,LAR,L 10-24,,7.0,0.09,,
Drew Sample,23.208,TE,CIN,2019-11-10,Sun,2019,10,9.0,Home,BAL,L 13-49,0.8,8.0,0.11,,
Duke Dawson,,CB,DEN,2019-09-22,Sun,2019,3,3.0,Away,GNB,L 16-27,,1.0,0.02,,
Duke Dawson,23.351,CB,DEN,2019-09-29,Sun,2019,4,4.0,Home,JAX,L 24-26,3.0,49.0,0.6,,
Duke Dawson,23.358,CB,DEN,2019-10-06,Sun,2019,5,5.0,Away,LAC,W 20-13,8.5,57.0,0.81,,
Duke Williams,27.146,WR,BUF,2019-10-06,Sun,2019,5,5.0,Away,TEN,W 14-7,10.9,50.0,0.77,,
Duke Williams,27.16,WR,BUF,2019-10-20,Sun,2019,7,6.0,Home,MIA,W 31-21,2.8000000000000003,29.0,0.53,,
Dwayne Harris,31.358,WR,OAK,2019-09-09,Mon,2019,1,1.0,Home,DEN,W 24-16,1.2000000000000002,2.0,0.04,,
Dwayne Harris,31.364,WR,OAK,2019-09-15,Sun,2019,2,2.0,Home,KAN,L 10-28,0.0,3.0,0.05,,
Dwayne Haskins,22.149,QB,WAS,2019-09-29,Sun,2019,4,4.0,Away,NYG,L 3-24,3.5800000000000005,32.0,0.65,,
Dwayne Haskins,22.174,QB,WAS,2019-10-24,Thu,2019,8,8.0,Away,MIN,L 9-19,0.32,14.0,0.33,,
Dwayne Haskins,22.184,QB,WAS,2019-11-03,Sun,2019,9,9.0,Away,BUF,L 9-24,7.16,50.0,1.0,,
Dwayne Haskins,22.198,QB,WAS,2019-11-17,Sun,2019,11,10.0,Home,NYJ,L 17-34,24.06,65.0,1.0,,
Dwayne Haskins,22.205,QB,WAS,2019-11-24,Sun,2019,12,11.0,Home,DET,W 19-16,6.040000000000001,57.0,0.98,,
Dwayne Haskins,22.212,QB,WAS,2019-12-01,Sun,2019,13,12.0,Away,CAR,W 29-21,6.48,64.0,1.0,,
Dwayne Haskins,22.219,QB,WAS,2019-12-08,Sun,2019,14,13.0,Away,GNB,L 15-20,9.7,63.0,1.0,,
Dwayne Haskins,22.226,QB,WAS,2019-12-15,Sun,2019,15,14.0,Home,PHI,L 27-37,19.04,53.0,1.0,,
Dwayne Haskins,22.233,QB,WAS,2019-12-22,Sun,2019,16,15.0,Home,NYG,L 35-41,13.32,35.0,0.5,,
Dylan Cole,25.113,LB,HOU,2019-09-09,Mon,2019,1,1.0,Away,NOR,L 28-30,0.75,4.0,0.06,,
Dylan Cole,25.119,LB,HOU,2019-09-15,Sun,2019,2,2.0,Home,JAX,W 13-12,0.0,8.0,0.13,,
Dylan Cole,25.126,LB,HOU,2019-09-22,Sun,2019,3,3.0,Away,LAC,W 27-20,0.0,16.0,0.22,,
Dylan Cole,25.133,LB,HOU,2019-09-29,Sun,2019,4,4.0,Home,CAR,L 10-16,2.25,9.0,0.13,,
Dylan Cole,,LB,HOU,2019-10-06,Sun,2019,5,5.0,Home,ATL,W 53-32,,7.0,0.1,,
Dylan Cole,25.147,LB,HOU,2019-10-13,Sun,2019,6,6.0,Away,KAN,W 31-24,1.5,15.0,0.27,,
Dylan Cole,,LB,HOU,2019-10-20,Sun,2019,7,7.0,Away,IND,L 23-30,,17.0,0.23,,
Dylan Cole,25.161,LB,HOU,2019-10-27,Sun,2019,8,8.0,Home,OAK,W 27-24,1.5,12.0,0.22,,
Dylan Cole,25.168,LB,HOU,2019-11-03,Sun,2019,9,9.0,Away,JAX,W 26-3,7.0,26.0,0.39,,
Dylan Cole,25.182,LB,HOU,2019-11-17,Sun,2019,11,10.0,Away,BAL,L 7-41,3.0,17.0,0.25,,
Dylan Cole,,LB,HOU,2019-11-21,Thu,2019,12,11.0,Home,IND,W 20-17,,5.0,0.07,,
Earl Thomas,30.124,S,BAL,2019-09-08,Sun,2019,1,1.0,Away,MIA,W 59-10,9.0,46.0,0.94,,
Earl Thomas,30.131,S,BAL,2019-09-15,Sun,2019,2,2.0,Home,ARI,W 23-17,0.75,57.0,1.0,,
Earl Thomas,30.138,S,BAL,2019-09-22,Sun,2019,3,3.0,Away,KAN,L 28-33,5.25,68.0,0.96,,
Earl Thomas,30.145,S,BAL,2019-09-29,Sun,2019,4,4.0,Home,CLE,L 25-40,10.5,65.0,0.94,,
Earl Thomas,30.152,S,BAL,2019-10-06,Sun,2019,5,5.0,Away,PIT,W 26-23,3.75,56.0,0.97,,
Earl Thomas,30.159,S,BAL,2019-10-13,Sun,2019,6,6.0,Home,CIN,W 23-17,3.0,59.0,1.0,,
Earl Thomas,30.166,S,BAL,2019-10-20,Sun,2019,7,7.0,Away,SEA,W 30-16,6.0,71.0,1.0,,
Eddie Goldman,25.242,DT,CHI,2019-09-05,Thu,2019,1,1.0,Home,GNB,L 3-10,1.5,33.0,0.54,,
Eddie Jackson,25.269,S,CHI,2019-09-05,Thu,2019,1,1.0,Home,GNB,L 3-10,5.0,61.0,1.0,,
Eddie Jackson,25.279,S,CHI,2019-09-15,Sun,2019,2,2.0,Away,DEN,W 16-14,15.0,79.0,0.96,,
Eddy Pineiro,23.357,K,CHI,2019-09-05,Thu,2019,1,1.0,Home,GNB,L 3-10,0.0,,,,
Eddy Pineiro,24.002,K,CHI,2019-09-15,Sun,2019,2,2.0,Away,DEN,W 16-14,0.0,,,,
Eli Apple,24.031,CB,NOR,2019-09-09,Mon,2019,1,1.0,Home,HOU,W 30-28,4.5,64.0,1.0,,
Eli Apple,24.037,CB,NOR,2019-09-15,Sun,2019,2,2.0,Away,LAR,L 9-27,10.5,67.0,1.0,,
Eli Apple,24.044,CB,NOR,2019-09-22,Sun,2019,3,3.0,Away,SEA,W 33-27,8.5,82.0,0.98,,
Eli Apple,24.051,CB,NOR,2019-09-29,Sun,2019,4,4.0,Home,DAL,W 12-10,3.0,57.0,0.98,,
Eli Apple,24.058,CB,NOR,2019-10-06,Sun,2019,5,5.0,Home,TAM,W 31-24,1.5,57.0,1.0,,
Eli Apple,24.065,CB,NOR,2019-10-13,Sun,2019,6,6.0,Away,JAX,W 13-6,4.5,57.0,0.98,,
Eli Apple,24.072,CB,NOR,2019-10-20,Sun,2019,7,7.0,Away,CHI,W 36-25,9.0,64.0,1.0,,
Eli Apple,24.079,CB,NOR,2019-10-27,Sun,2019,8,8.0,Home,ARI,W 31-9,3.75,49.0,1.0,,
Eli Apple,24.093,CB,NOR,2019-11-10,Sun,2019,10,9.0,Home,ATL,L 9-26,6.75,76.0,1.0,,
Eli Apple,24.1,CB,NOR,2019-11-17,Sun,2019,11,10.0,Away,TAM,W 34-17,9.0,67.0,1.0,,
Eli Apple,24.107,CB,NOR,2019-11-24,Sun,2019,12,11.0,Home,CAR,W 34-31,3.0,70.0,0.93,,
Eli Apple,24.111,CB,NOR,2019-11-28,Thu,2019,13,12.0,Away,ATL,W 26-18,12.75,91.0,1.0,,
Eli Apple,24.121,CB,NOR,2019-12-08,Sun,2019,14,13.0,Home,SFO,L 46-48,5.25,64.0,0.97,,
Eli Apple,24.129,CB,NOR,2019-12-16,Mon,2019,15,14.0,Home,IND,W 34-7,8.25,56.0,1.0,,
Eli Apple,24.135,CB,NOR,2019-12-22,Sun,2019,16,15.0,Away,TEN,W 38-28,3.0,11.0,0.18,,
Elijah Wilkinson,24.249,G/T,DEN,2019-10-17,Thu,2019,7,7.0,Home,KAN,L 6-30,4.0,,,,
Elijah Wilkinson,24.266,G/T,DEN,2019-11-03,Sun,2019,9,9.0,Home,CLE,W 24-19,0.0,,,,
Emmanuel Ogbah,25.306,DE,KAN,2019-09-08,Sun,2019,1,1.0,Away,JAX,W 40-26,9.75,21.0,0.36,,
Emmanuel Ogbah,25.313,DE,KAN,2019-09-15,Sun,2019,2,2.0,Away,OAK,W 28-10,7.0,22.0,0.35,,
Emmanuel Ogbah,25.32,DE,KAN,2019-09-22,Sun,2019,3,3.0,Home,BAL,W 33-28,11.75,37.0,0.45,,
Emmanuel Ogbah,25.327,DE,KAN,2019-09-29,Sun,2019,4,4.0,Away,DET,W 34-30,5.75,40.0,0.53,,
Emmanuel Ogbah,25.334,DE,KAN,2019-10-06,Sun,2019,5,5.0,Home,IND,L 13-19,6.0,65.0,0.8,,
Emmanuel Ogbah,25.341,DE,KAN,2019-10-13,Sun,2019,6,6.0,Home,HOU,L 24-31,7.5,41.0,0.46,,
Emmanuel Ogbah,25.345,DE,KAN,2019-10-17,Thu,2019,7,7.0,Away,DEN,W 30-6,13.5,44.0,0.65,,
Emmanuel Ogbah,25.355,DE,KAN,2019-10-27,Sun,2019,8,8.0,Home,GNB,L 24-31,11.25,60.0,0.9,,
Emmanuel Ogbah,25.362,DE,KAN,2019-11-03,Sun,2019,9,9.0,Home,MIN,W 26-23,0.75,58.0,0.83,,
Emmanuel Ogbah,26.004,DE,KAN,2019-11-10,Sun,2019,10,10.0,Away,TEN,L 32-35,10.5,23.0,0.46,,
Emmanuel Sanders,32.176,WR,DEN,2019-09-09,Mon,2019,1,1.0,Away,OAK,L 16-24,17.1,55.0,0.89,,
Emmanuel Sanders,32.182,WR,DEN,2019-09-15,Sun,2019,2,2.0,Home,CHI,L 14-16,23.3,76.0,0.93,,
Emmanuel Sanders,32.189,WR,DEN,2019-09-22,Sun,2019,3,3.0,Away,GNB,L 16-27,2.0,58.0,0.79,,
Emmanuel Sanders,32.196,WR,DEN,2019-09-29,Sun,2019,4,4.0,Home,JAX,L 24-26,12.9,44.0,0.8,,
Emmanuel Sanders,32.203,WR,DEN,2019-10-06,Sun,2019,5,5.0,Away,LAC,W 20-13,1.4,38.0,0.63,,
Emmanuel Sanders,32.21,WR,DEN,2019-10-13,Sun,2019,6,6.0,Home,TEN,W 16-0,0.5,25.0,0.42,,
Emmanuel Sanders,32.214,WR,DEN,2019-10-17,Thu,2019,7,7.0,Home,KAN,L 6-30,8.5,59.0,0.87,,
Emmanuel Sanders,32.224,WR,SFO,2019-10-27,Sun,2019,8,7.0,Home,CAR,W 51-13,10.5,53.0,0.78,,
Emmanuel Sanders,32.228,WR,SFO,2019-10-31,Thu,2019,9,8.0,Away,ARI,W 28-25,20.700000000000003,66.0,0.93,,
Emmanuel Sanders,32.239,WR,SFO,2019-11-11,Mon,2019,10,9.0,Home,SEA,L 24-27,3.4000000000000004,24.0,0.29,,
Eric Ebron,26.151,TE,IND,2019-09-08,Sun,2019,1,1.0,Away,LAC,L 24-30,1.3,25.0,0.4,,
Eric Ebron,26.158,TE,IND,2019-09-15,Sun,2019,2,2.0,Away,TEN,W 19-17,10.0,33.0,0.47,,
Eric Ebron,26.165,TE,IND,2019-09-22,Sun,2019,3,3.0,Home,ATL,W 27-24,6.2,35.0,0.52,,
Eric Ebron,26.172,TE,IND,2019-09-29,Sun,2019,4,4.0,Home,OAK,L 24-31,11.3,27.0,0.35,,
Eric Ebron,26.179,TE,IND,2019-10-06,Sun,2019,5,5.0,Away,KAN,W 19-13,1.3,27.0,0.33,,
Eric Ebron,26.193,TE,IND,2019-10-20,Sun,2019,7,6.0,Home,HOU,W 30-23,15.0,32.0,0.44,,
Eric Ebron,26.2,TE,IND,2019-10-27,Sun,2019,8,7.0,Home,DEN,W 15-13,4.1,22.0,0.34,,
Eric Ebron,26.207,TE,IND,2019-11-03,Sun,2019,9,8.0,Away,PIT,L 24-26,2.6,24.0,0.34,,
Eric Ebron,26.214,TE,IND,2019-11-10,Sun,2019,10,9.0,Home,MIA,L 12-16,8.100000000000001,42.0,0.61,,
Eric Ebron,26.221,TE,IND,2019-11-17,Sun,2019,11,10.0,Home,JAX,W 33-13,4.7,29.0,0.43,,
Eric Kendricks,27.191,LB,MIN,2019-09-08,Sun,2019,1,1.0,Home,ATL,W 28-12,12.0,68.0,0.91,,
Eric Kendricks,27.198,LB,MIN,2019-09-15,Sun,2019,2,2.0,Away,GNB,L 16-21,12.0,71.0,1.0,,
Eric Kendricks,27.205,LB,MIN,2019-09-22,Sun,2019,3,3.0,Home,OAK,W 34-14,9.75,51.0,0.86,,
Eric Kendricks,27.212,LB,MIN,2019-09-29,Sun,2019,4,4.0,Away,CHI,L 6-16,13.5,70.0,0.99,,
Eric Kendricks,27.219,LB,MIN,2019-10-06,Sun,2019,5,5.0,Away,NYG,W 28-10,14.0,68.0,1.0,,
Eric Kendricks,27.226,LB,MIN,2019-10-13,Sun,2019,6,6.0,Home,PHI,W 38-20,24.5,61.0,0.94,,
Eric Kendricks,27.233,LB,MIN,2019-10-20,Sun,2019,7,7.0,Away,DET,W 42-30,18.5,75.0,1.0,,
Eric Kendricks,27.237,LB,MIN,2019-10-24,Thu,2019,8,8.0,Home,WAS,W 19-9,9.0,42.0,1.0,,
Eric Kendricks,27.247,LB,MIN,2019-11-03,Sun,2019,9,9.0,Away,KAN,L 23-26,7.5,59.0,1.0,,
Eric Kendricks,27.254,LB,MIN,2019-11-10,Sun,2019,10,10.0,Away,DAL,W 28-24,7.5,71.0,0.99,,
Eric Kendricks,27.261,LB,MIN,2019-11-17,Sun,2019,11,11.0,Home,DEN,W 27-23,7.5,79.0,0.99,,
Eric Kendricks,27.276,LB,MIN,2019-12-02,Mon,2019,13,12.0,Away,SEA,L 30-37,12.5,75.0,1.0,,
Eric Kendricks,27.282,LB,MIN,2019-12-08,Sun,2019,14,13.0,Home,DET,W 20-7,9.75,65.0,0.92,,
Eric Kendricks,27.289,LB,MIN,2019-12-15,Sun,2019,15,14.0,Away,LAC,W 39-10,13.0,55.0,0.89,,
Eric Kendricks,27.297,LB,MIN,2019-12-23,Mon,2019,16,15.0,Home,GNB,L 10-23,8.0,36.0,0.47,,
Eric Murray,,CB,CLE,2019-09-08,Sun,2019,1,1.0,Home,TEN,L 13-43,,11.0,0.19,,
Eric Murray,25.252,CB,CLE,2019-09-16,Mon,2019,2,2.0,Away,NYJ,W 23-3,3.0,41.0,0.64,,
Eric Murray,25.258,CB,CLE,2019-09-22,Sun,2019,3,3.0,Home,LAR,L 13-20,9.5,64.0,1.0,,
Eric Murray,25.265,CB,CLE,2019-09-29,Sun,2019,4,4.0,Away,BAL,W 40-25,5.25,59.0,0.83,,
Eric Murray,25.273,CB,CLE,2019-10-07,Mon,2019,5,5.0,Away,SFO,L 3-31,5.25,37.0,0.49,,
Eric Murray,25.279,CB,CLE,2019-10-13,Sun,2019,6,6.0,Home,SEA,L 28-32,3.0,55.0,0.67,,
Eric Murray,25.293,CB,CLE,2019-10-27,Sun,2019,8,7.0,Away,NWE,L 13-27,13.25,50.0,0.72,,
Eric Reid,27.272,S,CAR,2019-09-08,Sun,2019,1,1.0,Home,LAR,L 27-30,6.75,76.0,1.0,,
Eric Reid,27.276,S,CAR,2019-09-12,Thu,2019,2,2.0,Home,TAM,L 14-20,4.5,60.0,1.0,,
Eric Reid,27.286,S,CAR,2019-09-22,Sun,2019,3,3.0,Away,ARI,W 38-20,15.0,75.0,1.0,,
Eric Reid,27.293,S,CAR,2019-09-29,Sun,2019,4,4.0,Away,HOU,W 16-10,13.0,65.0,0.97,,
Erik Harris,29.166,S,OAK,2019-09-15,Sun,2019,2,2.0,Home,KAN,L 10-28,3.0,42.0,0.56,,
Erik Harris,29.173,S,OAK,2019-09-22,Sun,2019,3,3.0,Away,MIN,L 14-34,6.75,19.0,0.31,,
Erik Harris,29.18,S,OAK,2019-09-29,Sun,2019,4,4.0,Away,IND,W 31-24,23.25,77.0,1.0,,
Erik Harris,29.187,S,OAK,2019-10-06,Sun,2019,5,5.0,Home,CHI,W 24-21,10.9,56.0,1.0,,
Erik Harris,29.201,S,OAK,2019-10-20,Sun,2019,7,6.0,Away,GNB,L 24-42,4.5,58.0,1.0,,
Erik Harris,29.208,S,OAK,2019-10-27,Sun,2019,8,7.0,Away,HOU,L 24-27,9.0,77.0,0.97,,
Evan Boehm,26.041,C/G,MIA,2019-09-29,Sun,2019,4,4.0,Home,LAC,L 10-30,8.0,,,,
Evan Engram,25.006,TE,NYG,2019-09-08,Sun,2019,1,1.0,Away,DAL,L 17-35,23.1,52.0,0.76,,
Evan Engram,25.013,TE,NYG,2019-09-15,Sun,2019,2,2.0,Home,BUF,L 14-28,7.800000000000001,53.0,0.78,,
Evan Engram,25.02,TE,NYG,2019-09-22,Sun,2019,3,3.0,Away,TAM,W 32-31,20.3,54.0,0.87,,
Evan Engram,25.027,TE,NYG,2019-09-29,Sun,2019,4,4.0,Home,WAS,W 24-3,7.4,56.0,0.73,,
Evan Engram,25.034,TE,NYG,2019-10-06,Sun,2019,5,5.0,Home,MIN,L 10-28,7.7,57.0,0.84,,
Foster Moreau,22.126,TE,OAK,2019-09-09,Mon,2019,1,1.0,Home,DEN,W 24-16,3.0,29.0,0.53,,
Foster Moreau,,TE,OAK,2019-09-15,Sun,2019,2,2.0,Home,KAN,L 10-28,,15.0,0.24,,
Foster Moreau,22.139,TE,OAK,2019-09-22,Sun,2019,3,3.0,Away,MIN,L 14-34,0.6,23.0,0.39,,
Foster Moreau,22.146,TE,OAK,2019-09-29,Sun,2019,4,4.0,Away,IND,W 31-24,10.5,31.0,0.48,,
Foster Moreau,22.153,TE,OAK,2019-10-06,Sun,2019,5,5.0,Home,CHI,W 24-21,6.6000000000000005,44.0,0.61,,
Foster Moreau,22.167,TE,OAK,2019-10-20,Sun,2019,7,6.0,Away,GNB,L 24-42,9.4,32.0,0.48,,
Foster Moreau,22.174,TE,OAK,2019-10-27,Sun,2019,8,7.0,Away,HOU,L 24-27,1.5,22.0,0.4,,
Foster Moreau,22.181,TE,OAK,2019-11-03,Sun,2019,9,8.0,Home,DET,W 31-24,6.8,37.0,0.53,,
Foster Moreau,,TE,OAK,2019-11-07,Thu,2019,10,9.0,Home,LAC,W 26-24,,26.0,0.45,,
Foster Moreau,22.195,TE,OAK,2019-11-17,Sun,2019,11,10.0,Home,CIN,W 17-10,7.8,39.0,0.57,,
Foster Moreau,22.202,TE,OAK,2019-11-24,Sun,2019,12,11.0,Away,NYJ,L 3-34,0.8,19.0,0.33,,
Foster Moreau,22.209,TE,OAK,2019-12-01,Sun,2019,13,12.0,Away,KAN,L 9-40,2.0,29.0,0.49,,
Foster Moreau,22.216,TE,OAK,2019-12-08,Sun,2019,14,13.0,Home,TEN,L 21-42,8.9,25.0,0.4,,
