Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Jeremiah Poutasi,,,,,,2016,6,,,,,,,,,,6
Jeremiah Poutasi,,,,,,2016,7,,,,,,,,,,7
Jeremiah Poutasi,,,,,,2016,8,,,,,,,,,,8
Jeremiah Poutasi,,,,,,2016,9,,,,,,,,,,9
Jeremiah Poutasi,,,,,,2016,10,,,,,,,,,,10
Jeremiah Poutasi,,,,,,2016,11,,,,,,,,,,11
Jeremiah Poutasi,,,,,,2016,12,,,,,,,,,,12
Jeremiah Poutasi,,,,,,2016,13,,,,,,,,,,13
Jeremiah Poutasi,,,,,,2016,14,,,,,,,,,,14
Jeremiah Poutasi,22.133,OL,JAX,2016-12-18,Sun,2016,15,14.0,Away,HOU,L 20-21,0.0,,,,,15
Jeremy Cash,23.277,LB,CAR,2016-09-08,Thu,2016,1,1.0,Away,DEN,L 20-21,0.0,,,,,1
Jeremy Cash,23.287,LB,CAR,2016-09-18,Sun,2016,2,2.0,Home,SFO,W 46-27,0.0,,,,,2
Jeremy Hill,23.327,RB,CIN,2016-09-11,Sun,2016,1,1.0,Away,NYJ,W 23-22,9.1,29.0,0.51,,,1
Jeremy Hill,23.334,RB,CIN,2016-09-18,Sun,2016,2,2.0,Away,PIT,L 16-24,7.4,29.0,0.38,,,2
Jeremy Hill,23.341,RB,CIN,2016-09-25,Sun,2016,3,3.0,Home,DEN,L 17-29,21.700000000000003,32.0,0.48,,,3
Jeremy Hill,23.345,RB,CIN,2016-09-29,Thu,2016,4,4.0,Home,MIA,W 22-7,7.1000000000000005,36.0,0.51,,,4
Jeremy Hill,23.355,RB,CIN,2016-10-09,Sun,2016,5,5.0,Away,DAL,L 14-28,1.2000000000000002,15.0,0.21,,,5
Jeremy Hill,23.362,RB,CIN,2016-10-16,Sun,2016,6,6.0,Away,NWE,L 17-35,4.6000000000000005,21.0,0.31,,,6
Jeremy Hill,24.003,RB,CIN,2016-10-23,Sun,2016,7,7.0,Home,CLE,W 31-17,26.200000000000003,21.0,0.34,,,7
Jeremy Hill,24.01,RB,CIN,2016-10-30,Sun,2016,8,8.0,Home,WAS,T 27-27,13.8,39.0,0.44,,,8
Jeremy Hill,,,,,,2016,9,,,,,,,,,,9
Jeremy Hill,24.025,RB,CIN,2016-11-14,Mon,2016,10,9.0,Away,NYG,L 20-21,10.6,27.0,0.47,,,10
Jeremy Hill,24.031,RB,CIN,2016-11-20,Sun,2016,11,10.0,Home,BUF,L 12-16,7.3,29.0,0.4,,,11
Jeremy Hill,24.038,RB,CIN,2016-11-27,Sun,2016,12,11.0,Away,BAL,L 14-19,11.2,37.0,0.49,,,12
Jeremy Hill,24.045,RB,CIN,2016-12-04,Sun,2016,13,12.0,Home,PHI,W 32-14,11.5,37.0,0.58,,,13
Jeremy Hill,24.052,RB,CIN,2016-12-11,Sun,2016,14,13.0,Away,CLE,W 23-10,21.700000000000003,41.0,0.58,,,14
Jeremy Hill,24.059,RB,CIN,2016-12-18,Sun,2016,15,14.0,Home,PIT,L 20-24,11.6,37.0,0.64,,,15
Jeremy Kerley,27.309,WR,SFO,2016-09-12,Mon,2016,1,1.0,Home,LAR,W 28-0,9.6,54.0,0.67,,,1
Jeremy Kerley,27.315,WR,SFO,2016-09-18,Sun,2016,2,2.0,Away,CAR,L 27-46,4.4,47.0,0.72,,,2
Jeremy Kerley,27.322,WR,SFO,2016-09-25,Sun,2016,3,3.0,Away,SEA,L 18-37,3.4000000000000004,42.0,0.74,,,3
Jeremy Kerley,27.329,WR,SFO,2016-10-02,Sun,2016,4,4.0,Home,DAL,L 17-24,17.8,47.0,0.89,,,4
Jeremy Langford,24.28,RB,CHI,2016-09-11,Sun,2016,1,1.0,Away,HOU,L 14-23,13.3,55.0,0.96,,,1
Jeremy Langford,24.288,RB,CHI,2016-09-19,Mon,2016,2,2.0,Home,PHI,L 14-29,7.9,31.0,0.6,,,2
Jeremy Langford,24.294,RB,CHI,2016-09-25,Sun,2016,3,3.0,Away,DAL,L 17-31,5.6,15.0,0.23,,,3
Jeremy Maclin,28.123,WR,KAN,2016-09-11,Sun,2016,1,1.0,Home,SDG,W 33-27,14.7,65.0,0.9,,,1
Jeremy Maclin,28.13,WR,KAN,2016-09-18,Sun,2016,2,2.0,Away,HOU,L 12-19,9.8,63.0,0.98,,,2
Jeremy Maclin,28.137,WR,KAN,2016-09-25,Sun,2016,3,3.0,Home,NYJ,W 24-3,5.5,60.0,0.95,,,3
Jeremy Maclin,28.144,WR,KAN,2016-10-02,Sun,2016,4,4.0,Away,PIT,L 14-43,10.3,73.0,0.97,,,4
Jeremy Maclin,,,,,,2016,5,,,,,,,,,,5
Jeremy Maclin,28.158,WR,KAN,2016-10-16,Sun,2016,6,5.0,Away,OAK,W 26-10,6.4,53.0,0.83,,,6
Jeremy Maclin,28.165,WR,KAN,2016-10-23,Sun,2016,7,6.0,Home,NOR,W 27-21,6.0,43.0,0.83,,,7
Jeremy Maclin,28.172,WR,KAN,2016-10-30,Sun,2016,8,7.0,Away,IND,W 30-14,11.8,65.0,0.88,,,8
Jermaine Gresham,28.087,TE,ARI,2016-09-11,Sun,2016,1,1.0,Home,NWE,L 21-23,6.1000000000000005,22.0,0.36,,,1
Jermaine Gresham,28.094,TE,ARI,2016-09-18,Sun,2016,2,2.0,Home,TAM,W 40-7,0.0,24.0,0.36,,,2
Jermaine Gresham,28.101,TE,ARI,2016-09-25,Sun,2016,3,3.0,Away,BUF,L 18-33,0.0,18.0,0.22,,,3
Jermaine Gresham,28.108,TE,ARI,2016-10-02,Sun,2016,4,4.0,Home,LAR,L 13-17,0.0,38.0,0.49,,,4
Jermaine Gresham,28.112,TE,ARI,2016-10-06,Thu,2016,5,5.0,Away,SFO,W 33-21,0.9,57.0,0.84,,,5
Jermaine Gresham,28.123,TE,ARI,2016-10-17,Mon,2016,6,6.0,Home,NYJ,W 28-3,1.9,73.0,0.95,,,6
Jermaine Gresham,28.129,TE,ARI,2016-10-23,Sun,2016,7,7.0,Home,SEA,T 6-6,2.5,82.0,0.86,,,7
Jermaine Gresham,28.136,TE,ARI,2016-10-30,Sun,2016,8,8.0,Away,CAR,L 20-30,4.7,63.0,0.89,,,8
Jermaine Gresham,,,,,,2016,9,,,,,,,,,,9
Jermaine Gresham,28.15,TE,ARI,2016-11-13,Sun,2016,10,9.0,Home,SFO,W 23-20,5.800000000000001,68.0,0.86,,,10
Jermaine Gresham,28.157,TE,ARI,2016-11-20,Sun,2016,11,10.0,Away,MIN,L 24-30,10.3,59.0,0.8,,,11
Jermaine Gresham,28.164,TE,ARI,2016-11-27,Sun,2016,12,11.0,Away,ATL,L 19-38,12.0,62.0,0.94,,,12
Jermaine Gresham,28.171,TE,ARI,2016-12-04,Sun,2016,13,12.0,Home,WAS,W 31-23,7.7,72.0,0.95,,,13
Jermaine Gresham,28.178,TE,ARI,2016-12-11,Sun,2016,14,13.0,Away,MIA,L 23-26,7.0,55.0,0.79,,,14
Jermon Bushrod,32.023,OL,MIA,2016-09-11,Sun,2016,1,1.0,Away,SEA,L 10-12,0.0,,,,,1
Jermon Bushrod,32.03,OL,MIA,2016-09-18,Sun,2016,2,2.0,Away,NWE,L 24-31,0.0,,,,,2
Jermon Bushrod,32.037,OL,MIA,2016-09-25,Sun,2016,3,3.0,Home,CLE,W 30-24,0.0,,,,,3
Jerome Felton,,,,,,2016,1,,,,,,,,,,1
Jerome Felton,30.074,RB,BUF,2016-09-15,Thu,2016,2,2.0,Home,NYJ,L 31-37,0.0,5.0,0.09,,,2
Jerome Felton,30.084,RB,BUF,2016-09-25,Sun,2016,3,3.0,Home,ARI,W 33-18,0.0,16.0,0.25,,,3
Jerome Felton,30.091,RB,BUF,2016-10-02,Sun,2016,4,4.0,Away,NWE,W 16-0,1.2,21.0,0.27,,,4
Jerrell Freeman,30.133,LB,CHI,2016-09-11,Sun,2016,1,1.0,Away,HOU,L 14-23,21.5,74.0,74.0,,,1
Jerrell Freeman,30.141,LB,CHI,2016-09-19,Mon,2016,2,2.0,Home,PHI,L 14-29,15.0,67.0,67.0,,,2
Jerrell Freeman,30.147,LB,CHI,2016-09-25,Sun,2016,3,3.0,Away,DAL,L 17-31,14.25,68.0,68.0,,,3
Jerrell Freeman,30.154,LB,CHI,2016-10-02,Sun,2016,4,4.0,Home,DET,W 17-14,10.5,63.0,63.0,,,4
Jerrell Freeman,30.161,LB,CHI,2016-10-09,Sun,2016,5,5.0,Away,IND,L 23-29,9.0,68.0,68.0,,,5
Jerry Hughes,28.029,DL,BUF,2016-09-11,Sun,2016,1,1.0,Away,BAL,L 7-13,20.25,66.0,66.0,,,1
Jerry Hughes,28.033,DL,BUF,2016-09-15,Thu,2016,2,2.0,Home,NYJ,L 31-37,8.0,69.0,69.0,,,2
Jerry Hughes,28.043,DL,BUF,2016-09-25,Sun,2016,3,3.0,Home,ARI,W 33-18,10.5,80.0,80.0,,,3
Jerry Hughes,28.05,DL,BUF,2016-10-02,Sun,2016,4,4.0,Away,NWE,W 16-0,9.75,50.0,50.0,,,4
Jerry Hughes,28.057,DL,BUF,2016-10-09,Sun,2016,5,5.0,Away,LAR,W 30-19,8.5,66.0,66.0,,,5
Jerry Hughes,28.064,DL,BUF,2016-10-16,Sun,2016,6,6.0,Home,SFO,W 45-16,5.25,53.0,53.0,,,6
Jerry Hughes,28.071,DL,BUF,2016-10-23,Sun,2016,7,7.0,Away,MIA,L 25-28,3.75,67.0,67.0,,,7
Jihad Ward,22.123,DL,OAK,2016-09-11,Sun,2016,1,1.0,Away,NOR,W 35-34,6.25,47.0,47.0,,,1
Jihad Ward,22.13,DL,OAK,2016-09-18,Sun,2016,2,2.0,Home,ATL,L 28-35,3.0,53.0,53.0,,,2
Jimmie Ward,25.056,DB,SFO,2016-09-12,Mon,2016,1,1.0,Home,LAR,W 28-0,7.5,61.0,61.0,,,1
Jimmie Ward,25.062,DB,SFO,2016-09-18,Sun,2016,2,2.0,Away,CAR,L 27-46,12.5,83.0,83.0,,,2
Jimmie Ward,25.069,DB,SFO,2016-09-25,Sun,2016,3,3.0,Away,SEA,L 18-37,3.0,25.0,25.0,,,3
Jimmy Garoppolo,24.314,QB,NWE,2016-09-11,Sun,2016,1,1.0,Away,ARI,W 23-21,14.560000000000002,71.0,1.0,,,1
Jimmy Smith,28.047,DB,BAL,2016-09-11,Sun,2016,1,1.0,Home,BUF,W 13-7,3.0,45.0,45.0,,,1
Jimmy Smith,28.054,DB,BAL,2016-09-18,Sun,2016,2,2.0,Away,CLE,W 25-20,3.0,62.0,62.0,,,2
Jimmy Smith,28.061,DB,BAL,2016-09-25,Sun,2016,3,3.0,Away,JAX,W 19-17,4.5,66.0,66.0,,,3
Jimmy Smith,28.068,DB,BAL,2016-10-02,Sun,2016,4,4.0,Home,OAK,L 27-28,4.5,60.0,60.0,,,4
Jimmy Smith,28.075,DB,BAL,2016-10-09,Sun,2016,5,5.0,Home,WAS,L 10-16,4.5,66.0,66.0,,,5
Jimmy Smith,28.082,DB,BAL,2016-10-16,Sun,2016,6,6.0,Away,NYG,L 23-27,7.5,23.0,23.0,,,6
Joe Barksdale,28.254,OL,SDG,2016-09-11,Sun,2016,1,1.0,Away,KAN,L 27-33,0.0,,,,,1
Joe Barksdale,28.261,OL,SDG,2016-09-18,Sun,2016,2,2.0,Home,JAX,W 38-14,0.0,,,,,2
Joe Barksdale,28.268,OL,SDG,2016-09-25,Sun,2016,3,3.0,Away,IND,L 22-26,0.0,,,,,3
Joe Berger,34.109,OL,MIN,2016-09-11,Sun,2016,1,1.0,Away,TEN,W 25-16,0.0,,,,,1
Joe Berger,34.116,OL,MIN,2016-09-18,Sun,2016,2,2.0,Home,GNB,W 17-14,0.0,,,,,2
Joe Berger,34.123,OL,MIN,2016-09-25,Sun,2016,3,3.0,Away,CAR,W 22-10,0.0,,,,,3
Joe Berger,34.131,OL,MIN,2016-10-03,Mon,2016,4,4.0,Home,NYG,W 24-10,0.0,,,,,4
Joe Berger,34.137,OL,MIN,2016-10-09,Sun,2016,5,5.0,Home,HOU,W 31-13,0.0,,,,,5
Joe Berger,,,,,,2016,6,,,,,,,,,,6
Joe Berger,34.151,OL,MIN,2016-10-23,Sun,2016,7,6.0,Away,PHI,L 10-21,0.0,,,,,7
Joe Berger,34.159,OL,MIN,2016-10-31,Mon,2016,8,7.0,Away,CHI,L 10-20,0.0,,,,,8
Joe Berger,34.165,OL,MIN,2016-11-06,Sun,2016,9,8.0,Home,DET,L 16-22,1.5,,,,,9
Joe Berger,34.172,OL,MIN,2016-11-13,Sun,2016,10,9.0,Away,WAS,L 20-26,0.0,,,,,10
Joe Berger,34.179,OL,MIN,2016-11-20,Sun,2016,11,10.0,Home,ARI,W 30-24,0.0,,,,,11
Joe Berger,34.183,OL,MIN,2016-11-24,Thu,2016,12,11.0,Away,DET,L 13-16,0.0,,,,,12
Joe Flacco,31.239,QB,BAL,2016-09-11,Sun,2016,1,1.0,Home,BUF,W 13-7,12.02,68.0,1.0,,,1
Joe Flacco,31.246,QB,BAL,2016-09-18,Sun,2016,2,2.0,Away,CLE,W 25-20,18.18,75.0,1.0,,,2
Joe Flacco,31.253,QB,BAL,2016-09-25,Sun,2016,3,3.0,Away,JAX,W 19-17,13.760000000000002,67.0,1.0,,,3
Joe Flacco,31.26,QB,BAL,2016-10-02,Sun,2016,4,4.0,Home,OAK,L 27-28,20.02,89.0,1.0,,,4
Joe Flacco,31.267,QB,BAL,2016-10-09,Sun,2016,5,5.0,Home,WAS,L 10-16,13.0,71.0,1.0,,,5
Joe Flacco,31.274,QB,BAL,2016-10-16,Sun,2016,6,6.0,Away,NYG,L 23-27,12.28,83.0,1.0,,,6
Joe Haden,27.15,DB,CLE,2016-09-11,Sun,2016,1,1.0,Away,PHI,L 10-29,6.0,73.0,73.0,,,1
Joe Haden,27.157,DB,CLE,2016-09-18,Sun,2016,2,2.0,Home,BAL,L 20-25,23.25,75.0,75.0,,,2
Joe Hawley,27.325,OL,TAM,2016-09-11,Sun,2016,1,1.0,Away,ATL,W 31-24,0.0,,,,,1
Joe Hawley,27.332,OL,TAM,2016-09-18,Sun,2016,2,2.0,Away,ARI,L 7-40,0.0,,,,,2
Joe Hawley,27.339,OL,TAM,2016-09-25,Sun,2016,3,3.0,Home,LAR,L 32-37,0.0,,,,,3
Joe Reitz,31.018,OL,IND,2016-09-11,Sun,2016,1,1.0,Home,DET,L 35-39,0.0,,,,,1
Joe Reitz,31.025,OL,IND,2016-09-18,Sun,2016,2,2.0,Away,DEN,L 20-34,0.0,,,,,2
Joe Reitz,31.032,OL,IND,2016-09-25,Sun,2016,3,3.0,Home,SDG,W 26-22,0.0,,,,,3
Joe Sommers,,,,,,2016,1,,,,,,,,,,1
Joe Sommers,,,,,,2016,2,,,,,,,,,,2
Joe Staley,32.013,OL,SFO,2016-09-12,Mon,2016,1,1.0,Home,LAR,W 28-0,0.0,,,,,1
Joe Staley,32.019,OL,SFO,2016-09-18,Sun,2016,2,2.0,Away,CAR,L 27-46,0.0,,,,,2
Joe Staley,32.026,OL,SFO,2016-09-25,Sun,2016,3,3.0,Away,SEA,L 18-37,0.0,,,,,3
Joe Staley,32.033,OL,SFO,2016-10-02,Sun,2016,4,4.0,Home,DAL,L 17-24,0.0,,,,,4
Joe Staley,32.037,OL,SFO,2016-10-06,Thu,2016,5,5.0,Home,ARI,L 21-33,0.0,,,,,5
Joe Staley,32.047,OL,SFO,2016-10-16,Sun,2016,6,6.0,Away,BUF,L 16-45,0.0,,,,,6
Joe Staley,32.054,OL,SFO,2016-10-23,Sun,2016,7,7.0,Home,TAM,L 17-34,0.0,,,,,7
Joe Staley,,,,,,2016,8,,,,,,,,,,8
Joe Staley,32.068,OL,SFO,2016-11-06,Sun,2016,9,8.0,Home,NOR,L 23-41,0.0,,,,,9
Joe Staley,32.075,OL,SFO,2016-11-13,Sun,2016,10,9.0,Away,ARI,L 20-23,0.0,,,,,10
Joe Staley,32.082,OL,SFO,2016-11-20,Sun,2016,11,10.0,Home,NWE,L 17-30,0.0,,,,,11
Joe Staley,32.089,OL,SFO,2016-11-27,Sun,2016,12,11.0,Away,MIA,L 24-31,0.0,,,,,12
Joe Staley,32.096,OL,SFO,2016-12-04,Sun,2016,13,12.0,Away,CHI,L 6-26,0.0,,,,,13
Joe Thomas,25.128,LB,GNB,2016-09-11,Sun,2016,1,1.0,Away,JAX,W 27-23,10.5,25.0,25.0,,,1
Joe Thomas,31.289,LB,CLE,2016-09-18,Sun,2016,2,2.0,Home,BAL,L 20-25,0.0,17.0,17.0,,,2
Joe Thomas,25.142,LB,GNB,2016-09-25,Sun,2016,3,3.0,Home,DET,W 34-27,6.75,38.0,38.0,,,3
Joe Thomas,31.303,LB,CLE,2016-10-02,Sun,2016,4,4.0,Away,WAS,L 20-31,0.0,,,,,4
Joe Thomas,25.156,LB,GNB,2016-10-09,Sun,2016,5,4.0,Home,NYG,W 23-16,5.25,41.0,41.0,,,5
Joe Thomas,31.317,LB,CLE,2016-10-16,Sun,2016,6,6.0,Away,TEN,L 26-28,0.0,10.0,10.0,,,6
Joe Thomas,25.167,LB,GNB,2016-10-20,Thu,2016,7,6.0,Home,CHI,W 26-10,0.75,17.0,17.0,,,7
Joe Thomas,31.331,LB,CLE,2016-10-30,Sun,2016,8,8.0,Home,NYJ,L 28-31,0.0,22.0,22.0,,,8
Joe Thomas,25.184,LB,GNB,2016-11-06,Sun,2016,9,8.0,Home,IND,L 26-31,4.5,13.0,13.0,,,9
Joe Thomas,31.342,LB,CLE,2016-11-10,Thu,2016,10,10.0,Away,BAL,L 7-28,0.0,60.0,60.0,,,10
Joe Thomas,31.352,LB,CLE,2016-11-20,Sun,2016,11,11.0,Home,PIT,L 9-24,0.0,66.0,66.0,,,11
Joe Thomas,25.206,LB,GNB,2016-11-28,Mon,2016,12,11.0,Away,PHI,W 27-13,6.0,59.0,59.0,,,12
Joe Thomas,25.212,LB,GNB,2016-12-04,Sun,2016,13,12.0,Home,HOU,W 21-13,8.25,63.0,63.0,,,13
Joe Thomas,25.219,LB,GNB,2016-12-11,Sun,2016,14,13.0,Home,SEA,W 38-10,13.5,71.0,71.0,,,14
Joe Thomas,25.226,LB,GNB,2016-12-18,Sun,2016,15,14.0,Away,CHI,W 30-27,9.0,49.0,49.0,,,15
Joe Thomas,32.02,LB,CLE,2016-12-24,Sat,2016,16,15.0,Home,SDG,W 20-17,0.0,66.0,66.0,,,16
Joe Thuney,23.298,OL,NWE,2016-09-11,Sun,2016,1,1.0,Away,ARI,W 23-21,0.0,,,,,1
Joe Thuney,23.305,OL,NWE,2016-09-18,Sun,2016,2,2.0,Home,MIA,W 31-24,0.0,,,,,2
Joe Thuney,23.309,OL,NWE,2016-09-22,Thu,2016,3,3.0,Home,HOU,W 27-0,0.0,,,,,3
Joe Thuney,23.319,OL,NWE,2016-10-02,Sun,2016,4,4.0,Home,BUF,L 0-16,0.0,,,,,4
Joel Bitonio,24.336,OL,CLE,2016-09-11,Sun,2016,1,1.0,Away,PHI,L 10-29,0.0,,,,,1
Joel Bitonio,24.343,OL,CLE,2016-09-18,Sun,2016,2,2.0,Home,BAL,L 20-25,0.0,,,,,2
Joel Bitonio,24.35,OL,CLE,2016-09-25,Sun,2016,3,3.0,Away,MIA,L 24-30,0.0,,,,,3
Joel Bitonio,24.357,OL,CLE,2016-10-02,Sun,2016,4,4.0,Away,WAS,L 20-31,0.0,,,,,4
Joel Bitonio,24.364,OL,CLE,2016-10-09,Sun,2016,5,5.0,Home,NWE,L 13-33,0.0,,,,,5
Joey Bosa,,,,,,2016,1,,,,,,,,,,1
John Brown,26.161,WR,ARI,2016-09-11,Sun,2016,1,1.0,Home,NWE,L 21-23,1.3,35.0,0.57,,,1
John Brown,26.168,WR,ARI,2016-09-18,Sun,2016,2,2.0,Home,TAM,W 40-7,1.9,28.0,0.42,,,2
John Brown,26.175,WR,ARI,2016-09-25,Sun,2016,3,3.0,Away,BUF,L 18-33,10.0,47.0,0.57,,,3
John Brown,26.182,WR,ARI,2016-10-02,Sun,2016,4,4.0,Home,LAR,L 13-17,19.4,70.0,0.91,,,4
John Brown,26.186,WR,ARI,2016-10-06,Thu,2016,5,5.0,Away,SFO,W 33-21,1.6,64.0,0.94,,,5
John Brown,26.197,WR,ARI,2016-10-17,Mon,2016,6,6.0,Home,NYJ,W 28-3,7.9,48.0,0.62,,,6
John Greco,31.171,OL,CLE,2016-09-11,Sun,2016,1,1.0,Away,PHI,L 10-29,0.0,,,,,1
John Greco,31.178,OL,CLE,2016-09-18,Sun,2016,2,2.0,Home,BAL,L 20-25,0.0,,,,,2
John Greco,31.185,OL,CLE,2016-09-25,Sun,2016,3,3.0,Away,MIA,L 24-30,0.0,,,,,3
John Greco,31.192,OL,CLE,2016-10-02,Sun,2016,4,4.0,Away,WAS,L 20-31,0.0,,,,,4
John Greco,31.199,OL,CLE,2016-10-09,Sun,2016,5,5.0,Home,NWE,L 13-33,0.0,,,,,5
John Greco,31.206,OL,CLE,2016-10-16,Sun,2016,6,6.0,Away,TEN,L 26-28,0.0,,,,,6
John Greco,31.213,OL,CLE,2016-10-23,Sun,2016,7,7.0,Away,CIN,L 17-31,0.0,,,,,7
John Greco,31.22,OL,CLE,2016-10-30,Sun,2016,8,8.0,Home,NYJ,L 28-31,0.0,,,,,8
John Greco,31.227,OL,CLE,2016-11-06,Sun,2016,9,9.0,Home,DAL,L 10-35,0.0,,,,,9
John Greco,31.231,OL,CLE,2016-11-10,Thu,2016,10,10.0,Away,BAL,L 7-28,0.0,,,,,10
John Greco,31.241,OL,CLE,2016-11-20,Sun,2016,11,11.0,Home,PIT,L 9-24,0.0,,,,,11
John Greco,31.248,OL,CLE,2016-11-27,Sun,2016,12,12.0,Home,NYG,L 13-27,0.0,,,,,12
John Greco,,,,,,2016,13,,,,,,,,,,13
John Kuhn,34.002,RB,NOR,2016-09-11,Sun,2016,1,1.0,Home,OAK,L 34-35,0.4,20.0,0.29,,,1
John Kuhn,34.009,RB,NOR,2016-09-18,Sun,2016,2,2.0,Away,NYG,L 13-16,2.0,15.0,0.24,,,2
John Kuhn,34.017,RB,NOR,2016-09-26,Mon,2016,3,3.0,Home,ATL,L 32-45,6.3,11.0,0.14,,,3
John Kuhn,34.023,RB,NOR,2016-10-02,Sun,2016,4,4.0,Away,SDG,W 35-34,20.2,25.0,0.34,,,4
John Kuhn,,,,,,2016,5,,,,,,,,,,5
John Kuhn,34.037,RB,NOR,2016-10-16,Sun,2016,6,5.0,Home,CAR,W 41-38,0.0,17.0,0.23,,,6
John Kuhn,34.044,RB,NOR,2016-10-23,Sun,2016,7,6.0,Away,KAN,L 21-27,0.3,13.0,0.17,,,7
John Kuhn,34.051,RB,NOR,2016-10-30,Sun,2016,8,7.0,Home,SEA,W 25-20,2.2,22.0,0.29,,,8
John Kuhn,34.058,RB,NOR,2016-11-06,Sun,2016,9,8.0,Away,SFO,W 41-23,2.4,21.0,0.24,,,9
John Kuhn,34.065,RB,NOR,2016-11-13,Sun,2016,10,9.0,Home,DEN,L 23-25,0.0,9.0,0.18,,,10
John Kuhn,34.069,RB,NOR,2016-11-17,Thu,2016,11,10.0,Away,CAR,L 20-23,2.2,11.0,0.15,,,11
John Kuhn,34.079,RB,NOR,2016-11-27,Sun,2016,12,11.0,Home,LAR,W 49-21,1.2000000000000002,21.0,0.28,,,12
John Kuhn,34.086,RB,NOR,2016-12-04,Sun,2016,13,12.0,Home,DET,L 13-28,8.0,13.0,0.21,,,13
John Kuhn,34.093,RB,NOR,2016-12-11,Sun,2016,14,13.0,Away,TAM,L 11-16,2.3,18.0,0.3,,,14
John Kuhn,34.1,RB,NOR,2016-12-18,Sun,2016,15,14.0,Away,ARI,W 48-41,1.2000000000000002,21.0,0.24,,,15
John Miller,23.03,OL,BUF,2016-09-11,Sun,2016,1,1.0,Away,BAL,L 7-13,0.0,,,,,1
John Miller,23.034,OL,BUF,2016-09-15,Thu,2016,2,2.0,Home,NYJ,L 31-37,0.0,,,,,2
John Miller,23.044,OL,BUF,2016-09-25,Sun,2016,3,3.0,Home,ARI,W 33-18,0.0,,,,,3
John Miller,23.051,OL,BUF,2016-10-02,Sun,2016,4,4.0,Away,NWE,W 16-0,0.0,,,,,4
John Miller,23.058,OL,BUF,2016-10-09,Sun,2016,5,5.0,Away,LAR,W 30-19,0.0,,,,,5
John Miller,23.065,OL,BUF,2016-10-16,Sun,2016,6,6.0,Home,SFO,W 45-16,0.0,,,,,6
John Miller,23.072,OL,BUF,2016-10-23,Sun,2016,7,7.0,Away,MIA,L 25-28,0.0,,,,,7
Johnathan Joseph,32.148,DB,HOU,2016-09-11,Sun,2016,1,1.0,Home,CHI,W 23-14,7.5,56.0,56.0,,,1
Johnathan Joseph,32.155,DB,HOU,2016-09-18,Sun,2016,2,2.0,Home,KAN,W 19-12,9.75,61.0,61.0,,,2
Johnathan Joseph,32.159,DB,HOU,2016-09-22,Thu,2016,3,3.0,Away,NWE,L 0-27,5.25,51.0,51.0,,,3
Johnathan Joseph,32.169,DB,HOU,2016-10-02,Sun,2016,4,4.0,Home,TEN,W 27-20,7.5,63.0,63.0,,,4
Johnathan Joseph,32.176,DB,HOU,2016-10-09,Sun,2016,5,5.0,Away,MIN,L 13-31,5.25,23.0,23.0,,,5
Johnathan Joseph,32.183,DB,HOU,2016-10-16,Sun,2016,6,6.0,Home,IND,W 26-23,3.0,33.0,33.0,,,6
Johnathan Joseph,32.191,DB,HOU,2016-10-24,Mon,2016,7,7.0,Away,DEN,L 9-27,1.5,26.0,26.0,,,7
Johnathan Joseph,32.197,DB,HOU,2016-10-30,Sun,2016,8,8.0,Home,DET,W 20-13,3.0,58.0,58.0,,,8
Johnathan Joseph,,,,,,2016,9,,,,,,,,,,9
Johnathan Joseph,32.211,DB,HOU,2016-11-13,Sun,2016,10,9.0,Away,JAX,W 24-21,17.5,74.0,74.0,,,10
Johnathan Joseph,32.219,DB,HOU,2016-11-21,Mon,2016,11,10.0,Away,OAK,L 20-27,4.5,43.0,43.0,,,11
Johnathan Joseph,32.225,DB,HOU,2016-11-27,Sun,2016,12,11.0,Home,SDG,L 13-21,6.0,49.0,49.0,,,12
Johnathan Joseph,32.232,DB,HOU,2016-12-04,Sun,2016,13,12.0,Away,GNB,L 13-21,6.0,37.0,37.0,,,13
Johnthan Banks,26.344,DB,TAM,2016-09-11,Sun,2016,1,1.0,Away,ATL,W 31-24,0.0,,,,,1
Johnthan Banks,26.351,DB,TAM,2016-09-18,Sun,2016,2,2.0,Away,ARI,L 7-40,0.0,,,,,2
Johnthan Banks,26.358,DB,TAM,2016-09-25,Sun,2016,3,3.0,Home,LAR,L 32-37,0.0,,,,,3
Johnthan Banks,26.365,DB,TAM,2016-10-02,Sun,2016,4,4.0,Home,DEN,L 7-27,0.0,,,,,4
Johnthan Banks,27.007,DB,TAM,2016-10-10,Mon,2016,5,5.0,Away,CAR,W 17-14,0.0,,,,,5
Johnthan Banks,,,,,,2016,6,,,,,,,,,,6
Johnthan Banks,,,,,,2016,7,,,,,,,,,,7
Johnthan Banks,,,,,,2016,8,,,,,,,,,,8
Johnthan Banks,,,,,,2016,9,,,,,,,,,,9
Johnthan Banks,,,,,,2016,10,,,,,,,,,,10
Johnthan Banks,27.048,DB,DET,2016-11-20,Sun,2016,11,10.0,Home,JAX,W 26-19,3.0,21.0,21.0,,,11
Johnthan Banks,27.052,DB,DET,2016-11-24,Thu,2016,12,11.0,Home,MIN,W 16-13,0.0,4.0,4.0,,,12
Johnthan Banks,,,,,,2016,13,,,,,,,,,,13
