Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Barkevious Mingo,DE,29.345,2020-09-13,NFL,CHI,@,DET,W 27-23,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0
Barkevious Mingo,LB,30.077,2020-12-20,NFL,CHI,@,MIN,W 33-27,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Barkevious Mingo,LB,30.035,2020-11-08,NFL,CHI,@,TEN,L 17-24,9,9,Sun,0,0,,0,0,0,,0,0,,,1,11,11.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Barkevious Mingo,LB,30.000,2020-10-04,NFL,CHI,,IND,L 11-19,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0
Gardner Minshew II,QB,24.211,2020-12-13,NFL,JAX,,TEN,L 10-31,13,14,Sun,18,31,58.06,178,1,0,85.1,0,0,5.74,6.39,2,22,11.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gardner Minshew II,QB,24.131,2020-09-24,NFL,JAX,,MIA,L 13-31,3,3,Thu,30,42,71.43,275,0,1,79.0,4,29,6.55,5.48,3,22,7.33,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Gardner Minshew II,QB,24.148,2020-10-11,NFL,JAX,@,HOU,L 14-30,5,5,Sun,31,49,63.27,301,2,0,94.0,3,8,6.14,6.96,4,18,4.50,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Gardner Minshew II,QB,24.162,2020-10-25,NFL,JAX,@,LAC,L 29-39,7,7,Sun,14,27,51.85,173,2,0,96.7,5,19,6.41,7.89,4,21,5.25,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gardner Minshew II,QB,24.127,2020-09-20,NFL,JAX,@,TEN,L 30-33,2,2,Sun,30,45,66.67,339,3,2,92.7,2,24,7.53,6.87,4,19,4.75,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0
Gardner Minshew II,QB,24.218,2020-12-20,NFL,JAX,@,BAL,L 14-40,14,15,Sun,22,29,75.86,226,2,0,120.8,5,21,7.79,9.17,2,9,4.50,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Gardner Minshew II,QB,24.141,2020-10-04,NFL,JAX,@,CIN,L 25-33,4,4,Sun,27,40,67.50,351,2,1,101.1,3,11,8.78,8.65,2,9,4.50,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gardner Minshew II,QB,24.120,2020-09-13,NFL,JAX,,IND,W 27-20,1,1,Sun,19,20,95.00,173,3,0,142.3,4,23,8.65,11.65,5,19,3.80,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Minter,ILB,29.356,2020-11-23,NFL,TAM,,LAR,L 24-27,11,11,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Minter,ILB,30.023,2020-12-26,NFL,TAM,@,DET,W 47-7,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Minter,ILB,29.306,2020-10-04,NFL,TAM,,LAC,W 38-31,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Minter,ILB,29.341,2020-11-08,NFL,TAM,,NOR,L 3-38,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Minter,ILB,30.017,2020-12-20,NFL,TAM,@,ATL,W 31-27,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Minter,ILB,30.031,2021-01-03,NFL,TAM,,ATL,W 44-27,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,3,9,0,0,0,0,0,1,0,0,0,0,0,0
Kevin Minter,ILB,29.335,2020-11-02,NFL,TAM,@,NYG,W 25-23,8,8,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Steven Mitchell,WR,26.232,2020-12-20,NFL,HOU,@,IND,L 20-27,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Steven Mitchell,WR,26.246,2021-01-03,NFL,HOU,,TEN,L 38-41,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,20,20.00,0,100.0%,20.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Mitchell,WR,26.225,2020-12-13,NFL,HOU,@,CHI,L 7-36,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,38,12.67,0,60.0%,7.60,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Mitchell,WR,26.239,2020-12-27,NFL,HOU,,CIN,L 31-37,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,2,2.00,0,50.0%,1.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Mitchell ,CB,28.168,2020-11-01,NFL,CLE,,LVR,L 6-16,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Mitchell ,CB,28.133,2020-09-27,NFL,CLE,,WAS,W 34-20,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0
Terrance Mitchell ,CB,28.224,2020-12-27,NFL,CLE,@,NYJ,L 16-23,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
Terrance Mitchell ,CB,28.189,2020-11-22,NFL,CLE,,PHI,W 22-17,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0
Terrance Mitchell ,CB,28.147,2020-10-11,NFL,CLE,,IND,W 32-23,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Mitchell ,CB,28.203,2020-12-06,NFL,CLE,@,TEN,W 41-35,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0
Terrance Mitchell ,CB,28.161,2020-10-25,NFL,CLE,@,CIN,W 37-34,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0
Terrance Mitchell ,CB,28.123,2020-09-17,NFL,CLE,,CIN,W 35-30,2,2,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0
Terrance Mitchell ,CB,28.217,2020-12-20,NFL,CLE,@,NYG,W 20-6,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Terrance Mitchell ,CB,28.182,2020-11-15,NFL,CLE,,HOU,W 10-7,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrance Mitchell ,CB,28.140,2020-10-04,NFL,CLE,@,DAL,W 49-38,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,11,1,12,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Mitchell ,CB,28.231,2021-01-03,NFL,CLE,,PIT,W 24-22,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0
Terrance Mitchell ,CB,28.196,2020-11-29,NFL,CLE,@,JAX,W 27-25,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0
Terrance Mitchell ,CB,28.154,2020-10-18,NFL,CLE,@,PIT,L 7-38,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,2,6,0,0,0,0,0,2,0,0,0,0,0,0
Terrance Mitchell ,DB,28.119,2020-09-13,NFL,CLE,@,BAL,L 6-38,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Mitchell ,CB,28.211,2020-12-14,NFL,CLE,,BAL,L 42-47,13,14,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0
Joe Mixon,HB,24.051,2020-09-13,NFL,CIN,,LAC,L 13-16,1,1,Sun,0,0,,0,0,0,,0,0,,,19,69,3.63,0,2,1,2,2.00,0,50.0%,1.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Joe Mixon,HB,24.065,2020-09-27,NFL,CIN,@,PHI,T 23-23,3,3,Sun,0,0,,0,0,0,,0,0,,,17,49,2.88,0,3,2,16,8.00,0,66.7%,5.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Mixon,HB,24.079,2020-10-11,NFL,CIN,@,BAL,L 3-27,5,5,Sun,0,0,,0,0,0,,0,0,,,24,59,2.46,0,8,6,35,5.83,0,75.0%,4.38,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Mixon,HB,24.055,2020-09-17,NFL,CIN,@,CLE,L 30-35,2,2,Thu,0,0,,0,0,0,,0,0,,,16,46,2.88,0,4,4,40,10.00,0,100.0%,10.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jovante Moffatt,S,23.291,2020-10-11,NFL,CLE,,IND,W 32-23,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Donte Moncrief,WR,27.115,2020-11-29,NFL,NWE,,ARI,W 20-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,2,75,37.50,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donte Moncrief,WR,27.144,2020-12-28,NFL,NWE,,BUF,L 9-38,15,16,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,4,74,18.50,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donte Moncrief,WR,27.108,2020-11-22,NFL,NWE,@,HOU,L 20-27,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,15,15.00,0,50.0%,7.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donte Moncrief,WR,27.122,2020-12-06,NFL,NWE,@,LAC,W 45-0,12,13,Sun,0,0,,0,0,0,,0,0,,,1,4,4.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donte Moncrief,WR,27.150,2021-01-03,NFL,NWE,,NYJ,W 28-14,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,1,16,16.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Mondeaux,DT,25.064,2020-11-22,NFL,PIT,@,JAX,W 27-3,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Henry Mondeaux,DT,25.099,2020-12-27,NFL,PIT,,IND,W 28-24,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Henry Mondeaux,DT,25.050,2020-11-08,NFL,PIT,@,DAL,W 24-19,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Henry Mondeaux,DT,25.074,2020-12-02,NFL,PIT,,BAL,W 19-14,11,12,Wed,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Mondeaux,DT,25.106,2021-01-03,NFL,PIT,@,CLE,L 22-24,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Mone,DT,24.343,2020-09-27,NFL,SEA,,DAL,W 38-31,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,1,0,2,0,0,,0,0,0,,0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
Bryan Mone,DT,24.357,2020-10-11,NFL,SEA,,MIN,W 27-26,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Mone,DT,25.068,2020-12-27,NFL,SEA,,LAR,W 20-9,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
Bryan Mone,DT,24.336,2020-09-20,NFL,SEA,,NWE,W 35-30,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Mone,DT,24.350,2020-10-04,NFL,SEA,@,MIA,W 31-23,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
Bryan Mone,DT,25.005,2020-10-25,NFL,SEA,@,ARI,L 34-37,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
David Montgomery,RB,23.098,2020-09-13,NFL,CHI,@,DET,W 27-23,1,1,Sun,0,0,,0,0,0,,0,0,,,13,64,4.92,0,3,1,10,10.00,0,33.3%,3.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Montgomery,RB,23.147,2020-11-01,NFL,CHI,,NOR,L 23-26,8,8,Sun,0,0,,0,0,0,,0,0,,,21,89,4.24,0,5,2,16,8.00,0,40.0%,3.20,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Montgomery,RB,23.112,2020-09-27,NFL,CHI,@,ATL,W 30-26,3,3,Sun,0,0,,0,0,0,,0,0,,,14,45,3.21,0,3,2,9,4.50,0,66.7%,3.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Montgomery,RB,23.141,2020-10-26,NFL,CHI,@,LAR,L 10-24,7,7,Mon,0,0,,0,0,0,,0,0,,,14,48,3.43,0,5,5,21,4.20,0,100.0%,4.20,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Montgomery,RB,23.154,2020-11-08,NFL,CHI,@,TEN,L 17-24,9,9,Sun,0,0,,0,0,0,,0,0,,,14,30,2.14,0,3,3,12,4.00,0,100.0%,4.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
David Montgomery,RB,23.119,2020-10-04,NFL,CHI,,IND,L 11-19,4,4,Sun,0,0,,0,0,0,,0,0,,,10,27,2.70,0,6,3,30,10.00,0,50.0%,5.00,,,,,,,1,,0,2,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Montgomery,RB,23.133,2020-10-18,NFL,CHI,@,CAR,W 23-16,6,6,Sun,0,0,,0,0,0,,0,0,,,19,58,3.05,0,5,4,39,9.75,0,80.0%,7.80,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty Montgomery,WR,27.338,2020-12-25,NFL,NOR,,MIN,W 52-33,15,16,Fri,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,2,57,28.50,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty Montgomery,RB,27.243,2020-09-21,NFL,NOR,@,LVR,L 24-34,2,2,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,25,12.50,0,66.7%,8.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty Montgomery,WR,27.347,2021-01-03,NFL,NOR,@,CAR,W 33-7,16,17,Sun,0,0,,0,0,0,,0,0,,,18,105,5.83,0,2,1,2,2.00,0,50.0%,1.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty Montgomery,WR,27.235,2020-09-13,NFL,NOR,,TAM,W 34-23,1,1,Sun,0,0,,0,0,0,,0,0,,,1,-4,-4.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,23.010,2020-11-08,NFL,CHI,@,TEN,L 17-24,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,11,5,43,8.60,0,45.5%,3.91,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,22.341,2020-10-04,NFL,CHI,,IND,L 11-19,4,4,Sun,0,0,,0,0,0,,0,0,,,1,-3,-3.00,0,9,5,52,10.40,0,55.6%,5.78,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darnell Mooney,WR,23.066,2021-01-03,NFL,CHI,,GNB,L 16-35,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,13,11,93,8.45,0,84.6%,7.15,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,23.031,2020-11-29,NFL,CHI,@,GNB,L 25-41,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,3,34,11.33,0,33.3%,3.78,,,,,,,1,,0,2,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,22.355,2020-10-18,NFL,CHI,@,CAR,W 23-16,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,36,12.00,0,60.0%,7.20,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,22.320,2020-09-13,NFL,CHI,@,DET,W 27-23,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,38,12.67,0,100.0%,12.67,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,22.334,2020-09-27,NFL,CHI,@,ATL,W 30-26,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,2,19,9.50,0,40.0%,3.80,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,23.059,2020-12-27,NFL,CHI,@,JAX,W 41-17,15,16,Sun,0,0,,0,0,0,,0,0,,,1,2,2.00,0,7,4,39,9.75,0,57.1%,5.57,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,23.018,2020-11-16,NFL,CHI,,MIN,L 13-19,10,10,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,3,1.50,0,100.0%,1.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,22.345,2020-10-08,NFL,CHI,,TAM,W 20-19,5,5,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,5,2,15,7.50,0,40.0%,3.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,23.038,2020-12-06,NFL,CHI,,DET,L 30-34,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,6,4,43,10.75,0,66.7%,7.17,,,,,,,,,0,0,1,5,5.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,WR,22.363,2020-10-26,NFL,CHI,@,LAR,L 10-24,7,7,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,7,3,40,13.33,0,42.9%,5.71,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Moore,S,25.019,2021-01-03,NFL,HOU,,TEN,L 38-41,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,6,10,0,0,0,0,0,0,0,0,1,0,0,0
A.J. Moore,S,24.347,2020-11-26,NFL,HOU,@,DET,W 41-25,11,12,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Moore,S,24.364,2020-12-13,NFL,HOU,@,CHI,L 7-36,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
